u	v	x_coord	y_coord	coef0	coef1	coef2	feat1	feat2	y
19	24	3.877551	4.897959	5.000000	0.500000	-3.000000	2.145149	-0.106337	6.179706
20	24	4.081633	4.897959	5.000000	0.500000	-3.000000	-1.187598	0.995582	1.207576
21	24	4.285714	4.897959	5.000000	0.500000	-3.000000	0.309821	1.703173	-0.166487
22	24	4.489796	4.897959	5.000000	0.500000	-3.000000	0.633777	-1.638029	10.019096
23	24	4.693878	4.897959	5.000000	0.500000	-3.000000	0.413799	-1.786375	10.354146
24	24	4.897959	4.897959	5.000000	0.500000	-3.000000	-0.185288	-0.622035	6.561581
25	24	5.102041	4.897959	5.000000	0.500000	-3.000000	-0.129821	0.582738	2.974997
26	24	5.306122	4.897959	5.000000	0.500000	-3.000000	0.043811	0.496874	3.319405
27	24	5.510204	4.897959	5.000000	0.500000	-3.000000	-0.147002	1.069771	1.505305
28	24	5.714286	4.897959	5.000000	0.500000	-3.000000	0.963879	-1.199698	8.869152
29	24	5.918367	4.897959	5.000000	0.500000	-3.000000	2.210523	-2.316144	12.841813
30	24	6.122449	4.897959	5.000000	0.500000	-3.000000	-0.557492	0.858014	1.935332
31	24	6.326531	4.897959	5.000000	0.500000	-3.000000	-1.369803	-0.828196	6.587807
32	24	6.530612	4.897959	5.000000	0.500000	-3.000000	-0.088282	-2.018488	10.799443
33	24	6.734694	4.897959	5.000000	0.500000	-3.000000	2.579709	0.145064	5.642784
34	24	6.938776	4.897959	5.000000	0.500000	-0.500000	-0.803675	0.793176	3.989695
35	24	7.142857	4.897959	0.000000	-1.500000	-0.500000	1.639117	-0.122057	-2.609526
36	24	7.346939	4.897959	0.000000	-1.500000	-0.500000	1.677701	-0.457848	-2.499507
37	24	7.551020	4.897959	0.000000	-1.500000	-0.500000	-0.553588	-0.159362	0.698184
38	24	7.755102	4.897959	0.000000	-1.500000	-0.500000	0.568983	-0.370583	-0.880063
39	24	7.959184	4.897959	0.000000	-1.500000	-0.500000	1.628397	-1.348047	-1.980451
40	24	8.163265	4.897959	0.000000	-1.500000	-0.500000	-0.379128	-0.714681	0.714152
41	24	8.367347	4.897959	0.000000	-1.500000	-0.500000	-0.203580	0.521280	-0.167149
42	24	8.571429	4.897959	0.000000	-1.500000	-0.500000	-0.581681	0.321679	0.499802
43	24	8.775510	4.897959	0.000000	-1.500000	-0.500000	-1.014757	0.168060	1.226225
44	24	8.979592	4.897959	0.000000	-1.500000	-0.500000	-0.649278	-0.995148	1.259611
45	24	9.183673	4.897959	0.000000	-1.500000	-0.500000	-1.223940	-0.181503	1.714782
46	24	9.387755	4.897959	0.000000	-1.500000	-0.500000	0.034083	-2.177065	0.825527
47	24	9.591837	4.897959	0.000000	-1.500000	-0.500000	-0.769973	0.178477	0.853842
48	24	9.795918	4.897959	0.000000	-1.500000	-0.500000	0.233786	1.428858	-1.276988
49	24	10.000000	4.897959	0.000000	-1.500000	-0.500000	-1.555896	-1.474132	2.859030
0	25	0.000000	5.102041	1.000000	2.000000	4.000000	0.330880	-0.585928	-0.893830
1	25	0.204082	5.102041	1.000000	2.000000	4.000000	0.833529	0.329107	3.771605
2	25	0.408163	5.102041	1.000000	2.000000	4.000000	-1.993736	1.252843	1.812019
3	25	0.612245	5.102041	1.000000	2.000000	4.000000	0.374057	-0.448225	-0.256665
4	25	0.816327	5.102041	1.000000	2.000000	4.000000	1.227669	-0.692250	0.474457
5	25	1.020408	5.102041	1.000000	2.000000	4.000000	-1.209641	-1.968923	-9.506854
6	25	1.224490	5.102041	1.000000	2.000000	4.000000	1.672572	0.103438	4.547017
7	25	1.428571	5.102041	1.000000	2.000000	4.000000	0.419019	2.042076	9.794462
8	25	1.632653	5.102041	1.000000	2.000000	4.000000	-0.705012	0.277358	0.487530
9	25	1.836735	5.102041	1.000000	2.000000	4.000000	-0.055769	-0.022279	0.587466
10	25	2.040816	5.102041	1.000000	2.000000	4.000000	0.558327	0.322082	3.193103
11	25	2.244898	5.102041	1.000000	2.000000	4.000000	0.076005	-0.011092	0.895763
12	25	2.448980	5.102041	1.000000	2.000000	4.000000	0.538756	-0.813014	-1.386425
13	25	2.653061	5.102041	1.000000	2.000000	4.000000	-0.920674	0.823280	2.239893
14	25	2.857143	5.102041	1.000000	2.000000	4.000000	0.169361	0.225762	2.029888
15	25	3.061224	5.102041	5.000000	0.500000	4.000000	-1.413714	0.017613	4.151716
16	25	3.265306	5.102041	5.000000	0.500000	-3.000000	-0.111226	-0.975366	7.658605
17	25	3.469388	5.102041	5.000000	0.500000	-3.000000	-0.903908	1.303508	0.425643
18	25	3.673469	5.102041	5.000000	0.500000	-3.000000	-0.735530	0.664703	2.426247
19	25	3.877551	5.102041	5.000000	0.500000	-3.000000	1.236093	-0.552921	7.064929
20	25	4.081633	5.102041	5.000000	0.500000	-3.000000	1.091310	1.001825	2.328301
21	25	4.285714	5.102041	5.000000	0.500000	-3.000000	0.609138	-0.497571	6.585402
22	25	4.489796	5.102041	5.000000	0.500000	-3.000000	-1.092313	-0.782003	6.587974
23	25	4.693878	5.102041	5.000000	0.500000	-3.000000	-0.316408	-0.759703	6.909025
24	25	4.897959	5.102041	5.000000	0.500000	-3.000000	1.213098	-1.771069	10.707875
25	25	5.102041	5.102041	5.000000	0.500000	-3.000000	0.141717	0.471542	3.444351
26	25	5.306122	5.102041	5.000000	0.500000	-3.000000	2.319330	-1.831145	11.441220
27	25	5.510204	5.102041	5.000000	0.500000	-3.000000	0.393318	-1.228444	8.670111
28	25	5.714286	5.102041	5.000000	0.500000	-3.000000	0.192049	-2.075588	11.110909
29	25	5.918367	5.102041	5.000000	0.500000	-3.000000	-0.309116	-0.086070	4.891771
30	25	6.122449	5.102041	5.000000	0.500000	-3.000000	0.133541	-0.150320	5.305852
31	25	6.326531	5.102041	5.000000	0.500000	-3.000000	-0.152470	-0.326696	5.691974
32	25	6.530612	5.102041	5.000000	0.500000	-3.000000	0.708109	-1.042578	8.269908
33	25	6.734694	5.102041	5.000000	0.500000	-3.000000	0.956702	-1.172234	8.783173
34	25	6.938776	5.102041	0.000000	-1.500000	-3.000000	-0.785989	0.464370	-0.426005
35	25	7.142857	5.102041	0.000000	-1.500000	-0.500000	-1.331233	-0.550552	2.060246
36	25	7.346939	5.102041	0.000000	-1.500000	-0.500000	-1.836205	0.316358	2.384249
37	25	7.551020	5.102041	0.000000	-1.500000	-0.500000	0.507991	-0.885249	-0.531242
38	25	7.755102	5.102041	0.000000	-1.500000	-0.500000	-1.103367	0.181063	1.352639
39	25	7.959184	5.102041	0.000000	-1.500000	-0.500000	-2.152891	1.303278	2.365817
40	25	8.163265	5.102041	0.000000	-1.500000	-0.500000	0.388579	0.586166	-1.087831
41	25	8.367347	5.102041	0.000000	-1.500000	-0.500000	2.493000	-0.412414	-3.745172
42	25	8.571429	5.102041	0.000000	-1.500000	-0.500000	-0.006071	0.257199	-0.331373
43	25	8.775510	5.102041	0.000000	-1.500000	-0.500000	0.838491	-0.240665	-1.349283
44	25	8.979592	5.102041	0.000000	-1.500000	-0.500000	0.081829	0.007880	-0.338564
45	25	9.183673	5.102041	0.000000	-1.500000	-0.500000	-0.098890	-0.325611	0.099260
46	25	9.387755	5.102041	0.000000	-1.500000	-0.500000	0.919076	-0.164335	-1.508327
47	25	9.591837	5.102041	0.000000	-1.500000	-0.500000	-0.290275	0.212093	0.117485
48	25	9.795918	5.102041	0.000000	-1.500000	-0.500000	0.267392	-0.993359	-0.116289
49	25	10.000000	5.102041	0.000000	-1.500000	-0.500000	0.321698	-1.015879	-0.186487
0	26	0.000000	5.306122	1.000000	2.000000	4.000000	-0.668090	-1.388543	-6.102231
1	26	0.204082	5.306122	1.000000	2.000000	4.000000	0.992042	-1.600271	-3.628880
2	26	0.408163	5.306122	1.000000	2.000000	4.000000	-0.174960	-1.217283	-4.430930
3	26	0.612245	5.306122	1.000000	2.000000	4.000000	-0.755745	0.159463	-0.085520
4	26	0.816327	5.306122	1.000000	2.000000	4.000000	0.536510	-0.892788	-1.710010
5	26	1.020408	5.306122	1.000000	2.000000	4.000000	-0.898468	0.513614	1.045642
6	26	1.224490	5.306122	1.000000	2.000000	4.000000	0.028181	0.034714	0.983337
7	26	1.428571	5.306122	1.000000	2.000000	4.000000	-0.009119	-1.968504	-7.104135
8	26	1.632653	5.306122	1.000000	2.000000	4.000000	1.085896	0.654976	5.579814
9	26	1.836735	5.306122	1.000000	2.000000	4.000000	0.474698	0.810799	4.980711
10	26	2.040816	5.306122	1.000000	2.000000	4.000000	-0.025027	-0.993863	-3.237384
11	26	2.244898	5.306122	1.000000	2.000000	4.000000	0.817766	0.420192	4.104419
12	26	2.448980	5.306122	1.000000	2.000000	4.000000	1.390208	-0.856498	0.142542
13	26	2.653061	5.306122	1.000000	2.000000	4.000000	0.557810	0.097670	2.294422
14	26	2.857143	5.306122	5.000000	0.500000	4.000000	0.010353	-1.264498	-0.264697
15	26	3.061224	5.306122	5.000000	0.500000	4.000000	-1.311836	-1.793106	-3.040224
16	26	3.265306	5.306122	5.000000	0.500000	4.000000	-1.065114	-0.382817	2.724295
17	26	3.469388	5.306122	5.000000	0.500000	-3.000000	-0.305225	-0.123729	5.006695
18	26	3.673469	5.306122	5.000000	0.500000	-3.000000	-0.609512	-0.397680	5.676403
19	26	3.877551	5.306122	5.000000	0.500000	-3.000000	-0.186971	-1.184031	8.246726
20	26	4.081633	5.306122	5.000000	0.500000	-3.000000	0.056650	-0.399899	6.016142
21	26	4.285714	5.306122	5.000000	0.500000	-3.000000	0.529693	0.269295	4.245082
22	26	4.489796	5.306122	5.000000	0.500000	-3.000000	-0.070499	-0.044893	4.887550
23	26	4.693878	5.306122	5.000000	0.500000	-3.000000	0.486502	0.182501	4.483868
24	26	4.897959	5.306122	5.000000	0.500000	-3.000000	0.064474	-0.670115	6.830703
25	26	5.102041	5.306122	5.000000	0.500000	-3.000000	-1.975467	1.171718	0.285233
26	26	5.306122	5.306122	5.000000	0.500000	-3.000000	-0.939335	-1.176173	7.846972
27	26	5.510204	5.306122	5.000000	0.500000	-3.000000	-0.144088	0.487560	3.253395
28	26	5.714286	5.306122	5.000000	0.500000	-3.000000	-1.209695	1.181891	0.637600
29	26	5.918367	5.306122	5.000000	0.500000	-3.000000	0.599929	0.480908	3.645360
30	26	6.122449	5.306122	5.000000	0.500000	-3.000000	1.530751	-0.202524	6.161068
31	26	6.326531	5.306122	5.000000	0.500000	-3.000000	1.218762	-0.528297	6.982392
32	26	6.530612	5.306122	5.000000	0.500000	-3.000000	-0.213443	1.036088	1.573136
33	26	6.734694	5.306122	0.000000	-1.500000	-3.000000	1.490726	-1.422975	1.820956
34	26	6.938776	5.306122	0.000000	-1.500000	-3.000000	0.148667	-0.970124	2.475492
35	26	7.142857	5.306122	0.000000	-1.500000	-3.000000	-0.337086	-0.397558	1.486422
36	26	7.346939	5.306122	0.000000	-1.500000	-0.500000	-0.613403	1.237654	0.089397
37	26	7.551020	5.306122	0.000000	-1.500000	-0.500000	-0.302470	0.379768	0.051941
38	26	7.755102	5.306122	0.000000	-1.500000	-0.500000	-0.388177	-0.968046	0.854408
39	26	7.959184	5.306122	0.000000	-1.500000	-0.500000	0.170416	-0.310308	-0.312350
40	26	8.163265	5.306122	0.000000	-1.500000	-0.500000	0.160574	-0.614323	-0.145579
41	26	8.367347	5.306122	0.000000	-1.500000	-0.500000	0.003046	-0.709789	0.138446
42	26	8.571429	5.306122	0.000000	-1.500000	-0.500000	0.436938	0.978890	-1.356732
43	26	8.775510	5.306122	0.000000	-1.500000	-0.500000	1.190646	-1.371743	-1.311978
44	26	8.979592	5.306122	0.000000	-1.500000	-0.500000	0.949554	1.608781	-2.440601
45	26	9.183673	5.306122	0.000000	-1.500000	-0.500000	-1.484898	0.828230	1.601352
46	26	9.387755	5.306122	0.000000	-1.500000	-0.500000	-2.553921	1.090862	3.073571
47	26	9.591837	5.306122	0.000000	-1.500000	-0.500000	0.934320	-0.462940	-1.381890
48	26	9.795918	5.306122	0.000000	-1.500000	-0.500000	-1.366879	-0.149941	1.913409
49	26	10.000000	5.306122	0.000000	-1.500000	-0.500000	-0.224765	-1.433152	0.841844
0	27	0.000000	5.510204	1.000000	2.000000	4.000000	-1.170113	-0.524662	-3.650756
1	27	0.204082	5.510204	1.000000	2.000000	4.000000	-1.801980	0.493655	-0.841221
2	27	0.408163	5.510204	1.000000	2.000000	4.000000	0.541463	1.296063	7.055298
3	27	0.612245	5.510204	1.000000	2.000000	4.000000	0.759155	-1.107157	-2.122197
4	27	0.816327	5.510204	1.000000	2.000000	4.000000	-0.576510	-0.365506	-1.826924
5	27	1.020408	5.510204	1.000000	2.000000	4.000000	-2.591042	-0.151299	-4.999161
6	27	1.224490	5.510204	1.000000	2.000000	4.000000	-0.546244	-1.395789	-5.887526
7	27	1.428571	5.510204	1.000000	2.000000	4.000000	0.391804	0.591349	3.937125
8	27	1.632653	5.510204	1.000000	2.000000	4.000000	-1.478912	-0.723990	-5.065664
9	27	1.836735	5.510204	1.000000	2.000000	4.000000	0.183360	-0.195390	0.373279
10	27	2.040816	5.510204	1.000000	2.000000	4.000000	-0.015310	-0.451949	-1.050297
11	27	2.244898	5.510204	1.000000	2.000000	4.000000	0.579291	-0.789339	-1.210651
12	27	2.448980	5.510204	1.000000	2.000000	4.000000	0.119580	-0.007045	0.999101
13	27	2.653061	5.510204	5.000000	0.500000	4.000000	-0.973069	-0.215610	3.439147
14	27	2.857143	5.510204	5.000000	0.500000	4.000000	1.196572	-0.371858	3.898974
15	27	3.061224	5.510204	5.000000	0.500000	4.000000	-0.158530	-0.728462	1.795009
16	27	3.265306	5.510204	5.000000	0.500000	4.000000	-0.027305	0.319525	6.052567
17	27	3.469388	5.510204	5.000000	0.500000	4.000000	-0.933268	1.653617	10.935955
18	27	3.673469	5.510204	5.000000	0.500000	-3.000000	-0.443282	0.139887	4.146817
19	27	3.877551	5.510204	5.000000	0.500000	-3.000000	-0.884803	0.996118	1.357364
20	27	4.081633	5.510204	5.000000	0.500000	-3.000000	-0.172946	-1.390222	8.872313
21	27	4.285714	5.510204	5.000000	0.500000	-3.000000	1.711708	0.157761	5.170690
22	27	4.489796	5.510204	5.000000	0.500000	-3.000000	-1.371901	-1.097368	7.394275
23	27	4.693878	5.510204	5.000000	0.500000	-3.000000	-1.613561	-1.476925	8.412114
24	27	4.897959	5.510204	5.000000	0.500000	-3.000000	1.471170	-0.739371	7.741820
25	27	5.102041	5.510204	5.000000	0.500000	-3.000000	-0.209324	1.191899	1.107760
26	27	5.306122	5.510204	5.000000	0.500000	-3.000000	-0.669073	0.950016	1.603536
27	27	5.510204	5.510204	5.000000	0.500000	-3.000000	1.039905	0.243005	4.579058
28	27	5.714286	5.510204	5.000000	0.500000	-3.000000	-0.605616	-1.532701	9.083414
29	27	5.918367	5.510204	5.000000	0.500000	-3.000000	1.826010	-0.196281	6.289967
30	27	6.122449	5.510204	5.000000	0.500000	-3.000000	0.677926	0.301700	4.221983
31	27	6.326531	5.510204	5.000000	0.500000	-3.000000	-0.487911	0.175536	4.017556
32	27	6.530612	5.510204	0.000000	-1.500000	-3.000000	2.157308	-1.843794	2.083539
33	27	6.734694	5.510204	0.000000	-1.500000	-3.000000	-0.605715	-0.890318	3.367646
34	27	6.938776	5.510204	0.000000	-1.500000	-3.000000	0.742095	-0.064078	-1.132790
35	27	7.142857	5.510204	0.000000	-1.500000	-3.000000	0.299293	0.536291	-2.269691
36	27	7.346939	5.510204	0.000000	-1.500000	-3.000000	1.301741	-2.196128	4.423892
37	27	7.551020	5.510204	0.000000	-1.500000	-0.500000	1.561511	-0.162124	-2.473085
38	27	7.755102	5.510204	0.000000	-1.500000	-0.500000	0.032004	0.143049	-0.331410
39	27	7.959184	5.510204	0.000000	-1.500000	-0.500000	-0.753418	0.849612	0.493441
40	27	8.163265	5.510204	0.000000	-1.500000	-0.500000	0.459972	0.692858	-1.248267
41	27	8.367347	5.510204	0.000000	-1.500000	-0.500000	-0.677715	0.582571	0.513408
42	27	8.571429	5.510204	0.000000	-1.500000	-0.500000	2.013387	-0.799941	-2.831990
43	27	8.775510	5.510204	0.000000	-1.500000	-0.500000	0.136535	-1.908002	0.537318
44	27	8.979592	5.510204	0.000000	-1.500000	-0.500000	-0.365322	-0.393053	0.532629
45	27	9.183673	5.510204	0.000000	-1.500000	-0.500000	0.184680	1.001632	-0.989716
46	27	9.387755	5.510204	0.000000	-1.500000	-0.500000	-1.347126	1.393455	1.112082
47	27	9.591837	5.510204	0.000000	-1.500000	-0.500000	-0.971614	0.710549	0.890267
48	27	9.795918	5.510204	0.000000	-1.500000	-0.500000	1.200414	0.429341	-2.227171
49	27	10.000000	5.510204	0.000000	-1.500000	-0.500000	-0.656894	0.379640	0.583642
0	28	0.000000	5.714286	1.000000	2.000000	4.000000	-1.046911	-0.556119	-3.530177
1	28	0.204082	5.714286	1.000000	2.000000	4.000000	0.536653	-0.130060	1.341184
2	28	0.408163	5.714286	1.000000	2.000000	4.000000	1.185704	1.669070	9.835807
3	28	0.612245	5.714286	1.000000	2.000000	4.000000	0.718953	-0.942558	-1.544205
4	28	0.816327	5.714286	1.000000	2.000000	4.000000	0.996048	1.614779	9.239331
5	28	1.020408	5.714286	1.000000	2.000000	4.000000	-0.756795	-0.322028	-2.013583
6	28	1.224490	5.714286	1.000000	2.000000	4.000000	-1.421811	1.325432	3.246227
7	28	1.428571	5.714286	1.000000	2.000000	4.000000	1.501334	-1.406815	-1.836473
8	28	1.632653	5.714286	1.000000	2.000000	4.000000	-0.322680	0.585904	2.486377
9	28	1.836735	5.714286	1.000000	2.000000	4.000000	-0.250833	-0.736770	-2.660626
10	28	2.040816	5.714286	1.000000	2.000000	4.000000	1.328194	-1.415267	-2.216560
11	28	2.244898	5.714286	1.000000	2.000000	4.000000	0.556230	0.218534	2.774716
12	28	2.448980	5.714286	5.000000	0.500000	4.000000	0.455888	1.009472	9.053951
13	28	2.653061	5.714286	5.000000	0.500000	4.000000	2.165002	-0.844941	2.490856
14	28	2.857143	5.714286	5.000000	0.500000	4.000000	-0.643518	-1.499016	-1.529703
15	28	3.061224	5.714286	5.000000	0.500000	4.000000	0.927840	-0.091845	4.884661
16	28	3.265306	5.714286	5.000000	0.500000	4.000000	0.057013	-0.087435	4.466885
17	28	3.469388	5.714286	5.000000	0.500000	4.000000	0.268592	0.548320	7.115695
18	28	3.673469	5.714286	5.000000	0.500000	4.000000	1.528468	0.949595	9.350733
19	28	3.877551	5.714286	5.000000	0.500000	-3.000000	0.507836	-0.059415	5.220284
20	28	4.081633	5.714286	5.000000	0.500000	-3.000000	0.538296	1.855503	-0.509242
21	28	4.285714	5.714286	5.000000	0.500000	-3.000000	1.072507	0.224235	4.651670
22	28	4.489796	5.714286	5.000000	0.500000	-3.000000	-0.364953	-0.346427	5.644923
23	28	4.693878	5.714286	5.000000	0.500000	-3.000000	-0.839210	-1.611567	9.203217
24	28	4.897959	5.714286	5.000000	0.500000	-3.000000	-1.044809	-0.262660	5.053694
25	28	5.102041	5.714286	5.000000	0.500000	-3.000000	-1.966357	-0.336387	4.814103
26	28	5.306122	5.714286	5.000000	0.500000	-3.000000	2.056207	0.960305	2.935309
27	28	5.510204	5.714286	5.000000	0.500000	-3.000000	-1.103208	0.462484	2.849065
28	28	5.714286	5.714286	5.000000	0.500000	-3.000000	-0.221254	-1.179369	8.215601
29	28	5.918367	5.714286	5.000000	0.500000	-3.000000	-0.276813	0.172254	4.132950
30	28	6.122449	5.714286	5.000000	0.500000	-3.000000	0.307407	0.671531	2.927230
31	28	6.326531	5.714286	0.000000	-1.500000	-3.000000	0.815737	1.528031	-6.019580
32	28	6.530612	5.714286	0.000000	-1.500000	-3.000000	0.860473	0.887504	-4.165102
33	28	6.734694	5.714286	0.000000	-1.500000	-3.000000	-0.583077	0.760847	-1.619804
34	28	6.938776	5.714286	0.000000	-1.500000	-3.000000	-0.167122	0.060086	-0.141455
35	28	7.142857	5.714286	0.000000	-1.500000	-3.000000	0.282580	0.388312	-1.800686
36	28	7.346939	5.714286	0.000000	-1.500000	-3.000000	-0.248691	1.249505	-3.587358
37	28	7.551020	5.714286	0.000000	-1.500000	-3.000000	1.607346	-1.332777	1.375434
38	28	7.755102	5.714286	0.000000	-1.500000	-0.500000	0.490975	-0.349439	-0.773623
39	28	7.959184	5.714286	0.000000	-1.500000	-0.500000	0.734878	-0.772569	-0.927912
40	28	8.163265	5.714286	0.000000	-1.500000	-0.500000	0.662881	0.379153	-1.395778
41	28	8.367347	5.714286	0.000000	-1.500000	-0.500000	1.173474	1.230222	-2.587202
42	28	8.571429	5.714286	0.000000	-1.500000	-0.500000	0.181022	-0.596974	-0.184925
43	28	8.775510	5.714286	0.000000	-1.500000	-0.500000	-1.296832	-2.390304	2.928520
44	28	8.979592	5.714286	0.000000	-1.500000	-0.500000	0.399688	-0.412221	-0.605301
45	28	9.183673	5.714286	0.000000	-1.500000	-0.500000	-0.651357	0.913474	0.308419
46	28	9.387755	5.714286	0.000000	-1.500000	-0.500000	-0.528617	0.537630	0.312230
47	28	9.591837	5.714286	0.000000	-1.500000	-0.500000	0.586364	0.428186	-1.305519
48	28	9.795918	5.714286	0.000000	-1.500000	-0.500000	1.238283	-0.279993	-1.929308
49	28	10.000000	5.714286	0.000000	-1.500000	-0.500000	0.021272	-1.279031	0.395728
0	29	0.000000	5.918367	1.000000	2.000000	4.000000	0.308833	0.515294	3.466963
1	29	0.204082	5.918367	1.000000	2.000000	4.000000	1.702215	-0.834282	0.855423
2	29	0.408163	5.918367	1.000000	2.000000	4.000000	0.240753	2.184097	10.006013
3	29	0.612245	5.918367	1.000000	2.000000	4.000000	2.601683	0.570507	8.273515
4	29	0.816327	5.918367	1.000000	2.000000	4.000000	0.565510	-0.580648	-0.403454
5	29	1.020408	5.918367	1.000000	2.000000	4.000000	-1.760763	-0.611385	-5.178946
6	29	1.224490	5.918367	1.000000	2.000000	4.000000	0.753342	-0.092944	1.923027
7	29	1.428571	5.918367	1.000000	2.000000	4.000000	0.381158	-0.239502	0.592429
8	29	1.632653	5.918367	1.000000	2.000000	4.000000	1.289753	1.116834	7.834961
9	29	1.836735	5.918367	1.000000	2.000000	4.000000	0.673181	0.186416	2.880148
10	29	2.040816	5.918367	1.000000	2.000000	4.000000	-0.138456	-0.731632	-2.415319
11	29	2.244898	5.918367	5.000000	0.500000	4.000000	-1.224298	1.890441	11.737734
12	29	2.448980	5.918367	5.000000	0.500000	4.000000	-0.209023	0.049308	4.880842
13	29	2.653061	5.918367	5.000000	0.500000	4.000000	-0.850520	0.768840	7.438219
14	29	2.857143	5.918367	5.000000	0.500000	4.000000	-0.580523	-0.608227	2.064952
15	29	3.061224	5.918367	5.000000	0.500000	4.000000	0.588578	0.363116	6.534872
16	29	3.265306	5.918367	5.000000	0.500000	4.000000	1.669905	0.311110	6.867512
17	29	3.469388	5.918367	5.000000	0.500000	4.000000	0.394672	-1.889649	-2.573141
18	29	3.673469	5.918367	5.000000	0.500000	4.000000	-1.195883	2.015275	12.251279
19	29	3.877551	5.918367	5.000000	0.500000	4.000000	0.444603	1.290644	10.172999
20	29	4.081633	5.918367	5.000000	0.500000	-3.000000	1.196631	-0.397195	6.578022
21	29	4.285714	5.918367	5.000000	0.500000	-3.000000	-0.609783	-1.102270	7.790038
22	29	4.489796	5.918367	5.000000	0.500000	-3.000000	-0.134017	0.347562	3.678427
23	29	4.693878	5.918367	5.000000	0.500000	-3.000000	0.014688	0.086698	4.535371
24	29	4.897959	5.918367	5.000000	0.500000	-3.000000	-0.784898	0.355669	3.328664
25	29	5.102041	5.918367	5.000000	0.500000	-3.000000	0.648280	0.191577	4.537528
26	29	5.306122	5.918367	5.000000	0.500000	-3.000000	-0.120948	0.506241	3.208923
27	29	5.510204	5.918367	5.000000	0.500000	-3.000000	0.419532	1.447306	0.655969
28	29	5.714286	5.918367	5.000000	0.500000	-3.000000	-0.887492	0.568103	2.640064
29	29	5.918367	5.918367	5.000000	0.500000	-3.000000	-0.437458	-1.049655	7.718358
30	29	6.122449	5.918367	0.000000	-1.500000	-3.000000	0.722381	1.362563	-5.383140
31	29	6.326531	5.918367	0.000000	-1.500000	-3.000000	-0.372833	1.640615	-4.574474
32	29	6.530612	5.918367	0.000000	-1.500000	-3.000000	1.726964	3.152057	-12.258496
33	29	6.734694	5.918367	0.000000	-1.500000	-3.000000	-0.399636	-1.123494	3.758057
34	29	6.938776	5.918367	0.000000	-1.500000	-3.000000	0.224685	0.242882	-1.277553
35	29	7.142857	5.918367	0.000000	-1.500000	-3.000000	0.932591	-2.082099	4.635530
36	29	7.346939	5.918367	0.000000	-1.500000	-3.000000	-1.418366	0.553149	0.256221
37	29	7.551020	5.918367	0.000000	-1.500000	-3.000000	-1.760809	-0.548200	4.073934
38	29	7.755102	5.918367	0.000000	-1.500000	-3.000000	-1.525656	1.923446	-3.693733
39	29	7.959184	5.918367	0.000000	-1.500000	-0.500000	1.262584	-0.774615	-1.718449
40	29	8.163265	5.918367	0.000000	-1.500000	-0.500000	-0.551858	-1.689183	1.460499
41	29	8.367347	5.918367	0.000000	-1.500000	-0.500000	2.558199	-0.471264	-3.813547
42	29	8.571429	5.918367	0.000000	-1.500000	-0.500000	-0.564248	-1.975488	1.622235
43	29	8.775510	5.918367	0.000000	-1.500000	-0.500000	0.184551	0.751099	-0.864257
44	29	8.979592	5.918367	0.000000	-1.500000	-0.500000	1.542110	-2.065083	-1.492503
45	29	9.183673	5.918367	0.000000	-1.500000	-0.500000	2.006093	0.028458	-3.235248
46	29	9.387755	5.918367	0.000000	-1.500000	-0.500000	2.061504	-2.077812	-2.265229
47	29	9.591837	5.918367	0.000000	-1.500000	-0.500000	1.208366	-0.320298	-1.864280
48	29	9.795918	5.918367	0.000000	-1.500000	-0.500000	1.024063	1.643378	-2.569663
49	29	10.000000	5.918367	0.000000	-1.500000	-0.500000	0.592527	0.360648	-1.280994
0	30	0.000000	6.122449	1.000000	2.000000	-2.000000	0.778361	-0.863494	4.071830
1	30	0.204082	6.122449	1.000000	2.000000	4.000000	-0.551186	-0.031203	-0.439065
2	30	0.408163	6.122449	1.000000	2.000000	4.000000	-0.818199	0.018017	-0.776210
3	30	0.612245	6.122449	1.000000	2.000000	4.000000	-0.003374	0.472630	2.671893
4	30	0.816327	6.122449	1.000000	2.000000	4.000000	-0.170185	-1.366858	-5.019683
5	30	1.020408	6.122449	1.000000	2.000000	4.000000	-0.453228	0.592567	2.251933
6	30	1.224490	6.122449	1.000000	2.000000	4.000000	0.696387	-2.704392	-8.636671
7	30	1.428571	6.122449	1.000000	2.000000	4.000000	0.955305	-0.629885	0.179192
8	30	1.632653	6.122449	1.000000	2.000000	4.000000	0.088407	-0.488274	-0.988161
9	30	1.836735	6.122449	1.000000	2.000000	4.000000	1.477530	0.633327	6.276488
10	30	2.040816	6.122449	5.000000	0.500000	4.000000	-1.141689	0.022631	4.307799
11	30	2.244898	6.122449	5.000000	0.500000	4.000000	-0.193659	-1.405563	-0.930962
12	30	2.448980	6.122449	5.000000	0.500000	4.000000	-0.716822	-0.984993	0.489736
13	30	2.653061	6.122449	5.000000	0.500000	4.000000	-1.866537	0.198680	4.649572
14	30	2.857143	6.122449	5.000000	0.500000	4.000000	-0.082681	-0.079067	4.430510
15	30	3.061224	6.122449	5.000000	0.500000	4.000000	-0.121748	-0.579124	2.410750
16	30	3.265306	6.122449	5.000000	0.500000	4.000000	1.513450	-0.480834	3.621510
17	30	3.469388	6.122449	5.000000	0.500000	4.000000	0.630812	0.696168	7.888198
18	30	3.673469	6.122449	5.000000	0.500000	4.000000	-1.024187	-0.517693	2.205256
19	30	3.877551	6.122449	5.000000	0.500000	4.000000	1.854093	-0.088091	5.362801
