u	v	x_coord	y_coord	coef0	coef1	coef2	feat1	feat2	y	region
38	24	7.755102	4.897959	0.000000	-1.500000	-0.500000	-1.291108	-0.370583	2.984800	4
39	24	7.959184	4.897959	0.000000	-1.500000	-0.500000	-1.311893	-1.348047	3.504710	4
40	24	8.163265	4.897959	10.000000	-3.000000	3.000000	-1.340859	-0.714681	12.741381	5
41	24	8.367347	4.897959	10.000000	-3.000000	3.000000	-1.367014	0.521280	16.527728	5
42	24	8.571429	4.897959	10.000000	-3.000000	3.000000	-1.382225	0.321679	15.974559	5
43	24	8.775510	4.897959	10.000000	-3.000000	3.000000	-1.401049	0.168060	15.570174	5
44	24	8.979592	4.897959	10.000000	-3.000000	3.000000	-1.416750	-0.995148	12.127650	5
45	24	9.183673	4.897959	10.000000	-3.000000	3.000000	-1.448395	-0.181503	14.663521	5
46	24	9.387755	4.897959	10.000000	-3.000000	3.000000	-1.465499	-2.177065	8.728149	5
47	24	9.591837	4.897959	10.000000	-3.000000	3.000000	-1.490723	0.178477	15.870445	5
48	24	9.795918	4.897959	10.000000	-3.000000	3.000000	-1.511733	1.428858	19.684619	5
49	24	10.000000	4.897959	10.000000	-3.000000	3.000000	-1.531928	-1.474132	11.036235	5
0	25	0.000000	5.102041	1.000000	2.000000	4.000000	-0.456596	-0.585928	-1.394057	2
1	25	0.204082	5.102041	1.000000	2.000000	4.000000	-0.477258	0.329107	2.224758	2
2	25	0.408163	5.102041	1.000000	2.000000	4.000000	-0.493106	1.252843	5.888006	2
3	25	0.612245	5.102041	1.000000	2.000000	4.000000	-0.515874	-0.448225	-0.961799	2
4	25	0.816327	5.102041	1.000000	2.000000	4.000000	-0.541303	-0.692250	-1.988759	2
5	25	1.020408	5.102041	5.000000	0.500000	-3.000000	-0.566535	-1.968923	11.486349	3
6	25	1.224490	5.102041	5.000000	0.500000	-3.000000	-0.584605	0.103438	5.260230	3
7	25	1.428571	5.102041	5.000000	0.500000	-3.000000	-0.598022	2.042076	-0.562392	3
8	25	1.632653	5.102041	5.000000	0.500000	-3.000000	-0.628968	0.277358	4.716287	3
9	25	1.836735	5.102041	5.000000	0.500000	-3.000000	-0.647245	-0.022279	5.606061	3
10	25	2.040816	5.102041	5.000000	0.500000	-3.000000	-0.667026	0.322082	4.563087	3
11	25	2.244898	5.102041	5.000000	0.500000	-3.000000	-0.681753	-0.011092	5.555246	3
12	25	2.448980	5.102041	5.000000	0.500000	-3.000000	-0.711083	-0.813014	7.946348	3
13	25	2.653061	5.102041	5.000000	0.500000	-3.000000	-0.728491	0.823280	3.028762	3
14	25	2.857143	5.102041	5.000000	0.500000	-3.000000	-0.749385	0.225762	4.810870	3
15	25	3.061224	5.102041	5.000000	0.500000	-3.000000	-0.775855	0.017613	5.422079	3
16	25	3.265306	5.102041	5.000000	0.500000	-3.000000	-0.798862	-0.975366	8.389514	3
17	25	3.469388	5.102041	5.000000	0.500000	-3.000000	-0.815490	1.303508	1.544578	3
18	25	3.673469	5.102041	5.000000	0.500000	-3.000000	-0.845043	0.664703	3.446217	3
19	25	3.877551	5.102041	5.000000	0.500000	-3.000000	-0.859903	-0.552921	7.091658	3
20	25	4.081633	5.102041	0.000000	-1.500000	-0.500000	-0.884730	1.001825	1.689029	4
21	25	4.285714	5.102041	0.000000	-1.500000	-0.500000	-0.907917	-0.497571	2.473507	4
22	25	4.489796	5.102041	0.000000	-1.500000	-0.500000	-0.913483	-0.782003	2.624073	4
23	25	4.693878	5.102041	0.000000	-1.500000	-0.500000	-0.944186	-0.759703	2.658977	4
24	25	4.897959	5.102041	0.000000	-1.500000	-0.500000	-0.961736	-1.771069	3.190986	4
25	25	5.102041	5.102041	0.000000	-1.500000	-0.500000	-0.989778	0.471542	2.111743	4
26	25	5.306122	5.102041	0.000000	-1.500000	-0.500000	-1.014514	-1.831145	3.300191	4
27	25	5.510204	5.102041	0.000000	-1.500000	-0.500000	-1.024552	-1.228444	3.013897	4
28	25	5.714286	5.102041	0.000000	-1.500000	-0.500000	-1.057594	-2.075588	3.487031	4
29	25	5.918367	5.102041	0.000000	-1.500000	-0.500000	-1.061048	-0.086070	2.497454	4
30	25	6.122449	5.102041	0.000000	-1.500000	-0.500000	-1.091316	-0.150320	2.574981	4
31	25	6.326531	5.102041	0.000000	-1.500000	-0.500000	-1.117790	-0.326696	2.702879	4
32	25	6.530612	5.102041	0.000000	-1.500000	-0.500000	-1.135330	-1.042578	3.087130	4
33	25	6.734694	5.102041	0.000000	-1.500000	-0.500000	-1.159497	-1.172234	3.188210	4
34	25	6.938776	5.102041	0.000000	-1.500000	-0.500000	-1.182189	0.464370	2.403946	4
35	25	7.142857	5.102041	0.000000	-1.500000	-0.500000	-1.203112	-0.550552	2.942792	4
36	25	7.346939	5.102041	0.000000	-1.500000	-0.500000	-1.219579	0.316358	2.534037	4
37	25	7.551020	5.102041	0.000000	-1.500000	-0.500000	-1.247134	-0.885249	3.176172	4
38	25	7.755102	5.102041	0.000000	-1.500000	-0.500000	-1.263643	0.181063	2.667780	4
39	25	7.959184	5.102041	10.000000	-3.000000	3.000000	-1.278892	1.303278	18.609356	5
40	25	8.163265	5.102041	10.000000	-3.000000	3.000000	-1.304044	0.586166	16.533478	5
41	25	8.367347	5.102041	10.000000	-3.000000	3.000000	-1.327736	-0.412414	13.608813	5
42	25	8.571429	5.102041	10.000000	-3.000000	3.000000	-1.345567	0.257199	15.671145	5
43	25	8.775510	5.102041	10.000000	-3.000000	3.000000	-1.374356	-0.240665	14.263920	5
44	25	8.979592	5.102041	10.000000	-3.000000	3.000000	-1.381487	0.007880	15.030949	5
45	25	9.183673	5.102041	10.000000	-3.000000	3.000000	-1.414061	-0.325611	14.128198	5
46	25	9.387755	5.102041	10.000000	-3.000000	3.000000	-1.426990	-0.164335	14.650812	5
47	25	9.591837	5.102041	10.000000	-3.000000	3.000000	-1.460608	0.212093	15.880951	5
48	25	9.795918	5.102041	10.000000	-3.000000	3.000000	-1.472592	-0.993359	12.300548	5
49	25	10.000000	5.102041	10.000000	-3.000000	3.000000	-1.494647	-1.015879	12.299152	5
0	26	0.000000	5.306122	1.000000	2.000000	4.000000	-0.415418	-1.388543	-4.522160	2
1	26	0.204082	5.306122	1.000000	2.000000	4.000000	-0.446101	-1.600271	-5.430440	2
2	26	0.408163	5.306122	1.000000	2.000000	4.000000	-0.466677	-1.217283	-3.939637	2
3	26	0.612245	5.306122	1.000000	2.000000	4.000000	-0.486075	0.159463	1.528547	2
4	26	0.816327	5.306122	5.000000	0.500000	-3.000000	-0.500879	-0.892788	8.290770	3
5	26	1.020408	5.306122	5.000000	0.500000	-3.000000	-0.533349	0.513614	4.055329	3
6	26	1.224490	5.306122	5.000000	0.500000	-3.000000	-0.552328	0.034714	5.482542	3
7	26	1.428571	5.306122	5.000000	0.500000	-3.000000	-0.576545	-1.968504	11.480087	3
8	26	1.632653	5.306122	5.000000	0.500000	-3.000000	-0.590661	0.654976	3.602590	3
9	26	1.836735	5.306122	5.000000	0.500000	-3.000000	-0.612469	0.810799	3.124217	3
10	26	2.040816	5.306122	5.000000	0.500000	-3.000000	-0.636784	-0.993863	8.526043	3
11	26	2.244898	5.306122	5.000000	0.500000	-3.000000	-0.660177	0.420192	4.272184	3
12	26	2.448980	5.306122	5.000000	0.500000	-3.000000	-0.676026	-0.856498	8.094329	3
13	26	2.653061	5.306122	5.000000	0.500000	-3.000000	-0.696617	0.097670	5.221527	3
14	26	2.857143	5.306122	5.000000	0.500000	-3.000000	-0.724188	-1.264498	9.294248	3
15	26	3.061224	5.306122	5.000000	0.500000	-3.000000	-0.746688	-1.793106	10.868822	3
16	26	3.265306	5.306122	5.000000	0.500000	-3.000000	-0.761725	-0.382817	6.630436	3
17	26	3.469388	5.306122	5.000000	0.500000	-3.000000	-0.790664	-0.123729	5.838702	3
18	26	3.673469	5.306122	5.000000	0.500000	-3.000000	-0.805947	-0.397680	6.652913	3
19	26	3.877551	5.306122	0.000000	-1.500000	-0.500000	-0.829379	-1.184031	2.698930	4
20	26	4.081633	5.306122	0.000000	-1.500000	-0.500000	-0.845879	-0.399899	2.331614	4
21	26	4.285714	5.306122	0.000000	-1.500000	-0.500000	-0.867961	0.269295	2.030141	4
22	26	4.489796	5.306122	0.000000	-1.500000	-0.500000	-0.892591	-0.044893	2.224180	4
23	26	4.693878	5.306122	0.000000	-1.500000	-0.500000	-0.914411	0.182501	2.143212	4
24	26	4.897959	5.306122	0.000000	-1.500000	-0.500000	-0.932327	-0.670115	2.596394	4
25	26	5.102041	5.306122	0.000000	-1.500000	-0.500000	-0.960909	1.171718	1.718352	4
26	26	5.306122	5.306122	0.000000	-1.500000	-0.500000	-0.974301	-1.176173	2.912385	4
27	26	5.510204	5.306122	0.000000	-1.500000	-0.500000	-0.997094	0.487560	2.114707	4
28	26	5.714286	5.306122	0.000000	-1.500000	-0.500000	-1.015468	1.181891	1.795103	4
29	26	5.918367	5.306122	0.000000	-1.500000	-0.500000	-1.040232	0.480908	2.182741	4
30	26	6.122449	5.306122	0.000000	-1.500000	-0.500000	-1.064121	-0.202524	2.560290	4
31	26	6.326531	5.306122	0.000000	-1.500000	-0.500000	-1.074771	-0.528297	2.739152	4
32	26	6.530612	5.306122	0.000000	-1.500000	-0.500000	-1.106062	1.036088	2.003896	4
33	26	6.734694	5.306122	0.000000	-1.500000	-0.500000	-1.131278	-1.422975	3.271252	4
34	26	6.938776	5.306122	0.000000	-1.500000	-0.500000	-1.152613	-0.970124	3.076828	4
35	26	7.142857	5.306122	0.000000	-1.500000	-0.500000	-1.169799	-0.397558	2.816325	4
36	26	7.346939	5.306122	0.000000	-1.500000	-0.500000	-1.189648	1.237654	2.028491	4
37	26	7.551020	5.306122	0.000000	-1.500000	-0.500000	-1.213207	0.379768	2.492774	4
38	26	7.755102	5.306122	10.000000	-3.000000	3.000000	-1.234283	-0.968046	11.661558	5
39	26	7.959184	5.306122	10.000000	-3.000000	3.000000	-1.245802	-0.310308	13.669329	5
40	26	8.163265	5.306122	10.000000	-3.000000	3.000000	-1.283602	-0.614323	12.870683	5
41	26	8.367347	5.306122	10.000000	-3.000000	3.000000	-1.301100	-0.709789	12.636779	5
42	26	8.571429	5.306122	10.000000	-3.000000	3.000000	-1.311271	0.978890	17.733328	5
43	26	8.775510	5.306122	10.000000	-3.000000	3.000000	-1.336076	-1.371743	10.755846	5
44	26	8.979592	5.306122	10.000000	-3.000000	3.000000	-1.365869	1.608781	19.786796	5
45	26	9.183673	5.306122	10.000000	-3.000000	3.000000	-1.383832	0.828230	17.499031	5
46	26	9.387755	5.306122	10.000000	-3.000000	3.000000	-1.394770	1.090862	18.319742	5
47	26	9.591837	5.306122	10.000000	-3.000000	3.000000	-1.424548	-0.462940	13.747673	5
48	26	9.795918	5.306122	10.000000	-3.000000	3.000000	-1.443567	-0.149941	14.743725	5
49	26	10.000000	5.306122	10.000000	-3.000000	3.000000	-1.471594	-1.433152	10.978173	5
0	27	0.000000	5.510204	1.000000	2.000000	4.000000	-0.390133	-0.524662	-1.016068	2
1	27	0.204082	5.510204	1.000000	2.000000	4.000000	-0.416452	0.493655	3.004563	2
2	27	0.408163	5.510204	1.000000	2.000000	4.000000	-0.441044	1.296063	6.165011	2
3	27	0.612245	5.510204	5.000000	0.500000	-3.000000	-0.460369	-1.107157	8.954133	3
4	27	0.816327	5.510204	5.000000	0.500000	-3.000000	-0.482554	-0.365506	6.718088	3
5	27	1.020408	5.510204	5.000000	0.500000	-3.000000	-0.491876	-0.151299	6.070806	3
6	27	1.224490	5.510204	5.000000	0.500000	-3.000000	-0.523175	-1.395789	9.788627	3
7	27	1.428571	5.510204	5.000000	0.500000	-3.000000	-0.535542	0.591349	3.821028	3
8	27	1.632653	5.510204	5.000000	0.500000	-3.000000	-0.564530	-0.723990	7.752553	3
9	27	1.836735	5.510204	5.000000	0.500000	-3.000000	-0.577732	-0.195390	6.160152	3
10	27	2.040816	5.510204	5.000000	0.500000	-3.000000	-0.615136	-0.451949	6.911127	3
11	27	2.244898	5.510204	5.000000	0.500000	-3.000000	-0.625908	-0.789339	7.917908	3
12	27	2.448980	5.510204	5.000000	0.500000	-3.000000	-0.651729	-0.007045	5.558117	3
13	27	2.653061	5.510204	5.000000	0.500000	-3.000000	-0.666098	-0.215610	6.176626	3
14	27	2.857143	5.510204	5.000000	0.500000	-3.000000	-0.684588	-0.371858	6.636127	3
15	27	3.061224	5.510204	5.000000	0.500000	-3.000000	-0.708240	-0.728462	7.694112	3
16	27	3.265306	5.510204	5.000000	0.500000	-3.000000	-0.731824	0.319525	4.538361	3
17	27	3.469388	5.510204	5.000000	0.500000	-3.000000	-0.756486	1.653617	0.523752	3
18	27	3.673469	5.510204	0.000000	-1.500000	-0.500000	-0.772468	0.139887	1.951606	4
19	27	3.877551	5.510204	0.000000	-1.500000	-0.500000	-0.795315	0.996118	1.557761	4
20	27	4.081633	5.510204	0.000000	-1.500000	-0.500000	-0.825049	-1.390222	2.795531	4
21	27	4.285714	5.510204	0.000000	-1.500000	-0.500000	-0.838704	0.157761	2.042023	4
22	27	4.489796	5.510204	0.000000	-1.500000	-0.500000	-0.860600	-1.097368	2.702431	4
23	27	4.693878	5.510204	0.000000	-1.500000	-0.500000	-0.884254	-1.476925	2.927690	4
24	27	4.897959	5.510204	0.000000	-1.500000	-0.500000	-0.893198	-0.739371	2.572329	4
25	27	5.102041	5.510204	0.000000	-1.500000	-0.500000	-0.936149	1.191899	1.671120	4
26	27	5.306122	5.510204	0.000000	-1.500000	-0.500000	-0.945341	0.950016	1.805850	4
27	27	5.510204	5.510204	0.000000	-1.500000	-0.500000	-0.960504	0.243005	2.182101	4
28	27	5.714286	5.510204	0.000000	-1.500000	-0.500000	-0.984397	-1.532701	3.105792	4
29	27	5.918367	5.510204	0.000000	-1.500000	-0.500000	-1.001880	-0.196281	2.463808	4
30	27	6.122449	5.510204	0.000000	-1.500000	-0.500000	-1.043462	0.301700	2.277190	4
31	27	6.326531	5.510204	0.000000	-1.500000	-0.500000	-1.057665	0.175536	2.361577	4
32	27	6.530612	5.510204	0.000000	-1.500000	-0.500000	-1.066937	-1.843794	3.385150	4
33	27	6.734694	5.510204	0.000000	-1.500000	-0.500000	-1.094248	-0.890318	2.949378	4
34	27	6.938776	5.510204	0.000000	-1.500000	-0.500000	-1.104659	-0.064078	2.551874	4
35	27	7.142857	5.510204	0.000000	-1.500000	-0.500000	-1.133846	0.536291	2.295471	4
36	27	7.346939	5.510204	0.000000	-1.500000	-0.500000	-1.164879	-2.196128	3.708230	4
37	27	7.551020	5.510204	10.000000	-3.000000	3.000000	-1.181077	-0.162124	13.919706	5
38	27	7.755102	5.510204	10.000000	-3.000000	3.000000	-1.200459	0.143049	14.893370	5
39	27	7.959184	5.510204	10.000000	-3.000000	3.000000	-1.219733	0.849612	17.070881	5
40	27	8.163265	5.510204	10.000000	-3.000000	3.000000	-1.238385	0.692858	16.656573	5
41	27	8.367347	5.510204	10.000000	-3.000000	3.000000	-1.269694	0.582571	16.419642	5
42	27	8.571429	5.510204	10.000000	-3.000000	3.000000	-1.281830	-0.799941	12.308514	5
43	27	8.775510	5.510204	10.000000	-3.000000	3.000000	-1.304901	-1.908002	9.053543	5
44	27	8.979592	5.510204	10.000000	-3.000000	3.000000	-1.328521	-0.393053	13.669253	5
45	27	9.183673	5.510204	10.000000	-3.000000	3.000000	-1.349721	1.001632	17.916906	5
46	27	9.387755	5.510204	10.000000	-3.000000	3.000000	-1.366109	1.393455	19.141538	5
47	27	9.591837	5.510204	10.000000	-3.000000	3.000000	-1.391285	0.710549	17.168348	5
48	27	9.795918	5.510204	10.000000	-3.000000	3.000000	-1.422271	0.429341	16.417684	5
49	27	10.000000	5.510204	10.000000	-3.000000	3.000000	-1.430524	0.379640	16.293337	5
0	28	0.000000	5.714286	1.000000	2.000000	4.000000	-0.355970	-0.556119	-1.073569	2
1	28	0.204082	5.714286	1.000000	2.000000	4.000000	-0.386643	-0.130060	0.569320	2
2	28	0.408163	5.714286	5.000000	0.500000	-3.000000	-0.396939	1.669070	0.657169	3
3	28	0.612245	5.714286	5.000000	0.500000	-3.000000	-0.421666	-0.942558	8.479688	3
4	28	0.816327	5.714286	5.000000	0.500000	-3.000000	-0.444480	1.614779	0.796271	3
5	28	1.020408	5.714286	5.000000	0.500000	-3.000000	-0.467084	-0.322028	6.595390	3
6	28	1.224490	5.714286	5.000000	0.500000	-3.000000	-0.494811	1.325432	1.639145	3
7	28	1.428571	5.714286	5.000000	0.500000	-3.000000	-0.506440	-1.406815	9.830072	3
8	28	1.632653	5.714286	5.000000	0.500000	-3.000000	-0.524673	0.585904	3.842798	3
9	28	1.836735	5.714286	5.000000	0.500000	-3.000000	-0.548856	-0.736770	7.798729	3
10	28	2.040816	5.714286	5.000000	0.500000	-3.000000	-0.579561	-1.415267	9.818868	3
11	28	2.244898	5.714286	5.000000	0.500000	-3.000000	-0.594680	0.218534	4.909905	3
12	28	2.448980	5.714286	5.000000	0.500000	-3.000000	-0.608536	1.009472	2.530164	3
13	28	2.653061	5.714286	5.000000	0.500000	-3.000000	-0.631713	-0.844941	8.081815	3
14	28	2.857143	5.714286	5.000000	0.500000	-3.000000	-0.655414	-1.499016	10.032188	3
15	28	3.061224	5.714286	5.000000	0.500000	-3.000000	-0.671492	-0.091845	5.802635	3
16	28	3.265306	5.714286	5.000000	0.500000	-3.000000	-0.694586	-0.087435	5.777860	3
17	28	3.469388	5.714286	0.000000	-1.500000	-0.500000	-0.723626	0.548320	1.674126	4
18	28	3.673469	5.714286	0.000000	-1.500000	-0.500000	-0.740919	0.949595	1.499428	4
19	28	3.877551	5.714286	0.000000	-1.500000	-0.500000	-0.759011	-0.059415	2.031071	4
20	28	4.081633	5.714286	0.000000	-1.500000	-0.500000	-0.780653	1.855503	1.106075	4
21	28	4.285714	5.714286	0.000000	-1.500000	-0.500000	-0.809746	0.224235	1.965348	4
22	28	4.489796	5.714286	0.000000	-1.500000	-0.500000	-0.824057	-0.346427	2.272146	4
23	28	4.693878	5.714286	0.000000	-1.500000	-0.500000	-0.845634	-1.611567	2.937082	4
24	28	4.897959	5.714286	0.000000	-1.500000	-0.500000	-0.865535	-0.262660	2.292480	4
25	28	5.102041	5.714286	0.000000	-1.500000	-0.500000	-0.900264	-0.336387	2.381436	4
26	28	5.306122	5.714286	0.000000	-1.500000	-0.500000	-0.908269	0.960305	1.745098	4
27	28	5.510204	5.714286	0.000000	-1.500000	-0.500000	-0.926233	0.462484	2.020955	4
28	28	5.714286	5.714286	0.000000	-1.500000	-0.500000	-0.952248	-1.179369	2.880903	4
29	28	5.918367	5.714286	0.000000	-1.500000	-0.500000	-0.972419	0.172254	2.235348	4
30	28	6.122449	5.714286	0.000000	-1.500000	-0.500000	-0.993141	0.671531	2.016793	4
31	28	6.326531	5.714286	0.000000	-1.500000	-0.500000	-1.020779	1.528031	1.630000	4
32	28	6.530612	5.714286	0.000000	-1.500000	-0.500000	-1.042085	0.887504	1.982223	4
33	28	6.734694	5.714286	0.000000	-1.500000	-0.500000	-1.064191	0.760847	2.078711	4
34	28	6.938776	5.714286	0.000000	-1.500000	-0.500000	-1.072357	0.060086	2.441339	4
35	28	7.142857	5.714286	0.000000	-1.500000	-0.500000	-1.102478	0.388312	2.322408	4
36	28	7.346939	5.714286	10.000000	-3.000000	3.000000	-1.127771	1.249505	17.994676	5
37	28	7.551020	5.714286	10.000000	-3.000000	3.000000	-1.147097	-1.332777	10.305805	5
38	28	7.755102	5.714286	10.000000	-3.000000	3.000000	-1.165747	-0.349439	13.311768	5
39	28	7.959184	5.714286	10.000000	-3.000000	3.000000	-1.191414	-0.772569	12.119383	5
40	28	8.163265	5.714286	10.000000	-3.000000	3.000000	-1.204789	0.379153	15.614674	5
41	28	8.367347	5.714286	10.000000	-3.000000	3.000000	-1.232787	1.230222	18.251875	5
42	28	8.571429	5.714286	10.000000	-3.000000	3.000000	-1.250584	-0.596974	12.823676	5
43	28	8.775510	5.714286	10.000000	-3.000000	3.000000	-1.278034	-2.390304	7.526037	5
44	28	8.979592	5.714286	10.000000	-3.000000	3.000000	-1.290191	-0.412221	13.496759	5
45	28	9.183673	5.714286	10.000000	-3.000000	3.000000	-1.317832	0.913474	17.556764	5
46	28	9.387755	5.714286	10.000000	-3.000000	3.000000	-1.336374	0.537630	16.484859	5
47	28	9.591837	5.714286	10.000000	-3.000000	3.000000	-1.354257	0.428186	16.210176	5
48	28	9.795918	5.714286	10.000000	-3.000000	3.000000	-1.375694	-0.279993	14.149950	5
49	28	10.000000	5.714286	10.000000	-3.000000	3.000000	-1.392452	-1.279031	11.203112	5
0	29	0.000000	5.918367	1.000000	2.000000	4.000000	-0.317147	0.515294	3.289730	2
1	29	0.204082	5.918367	5.000000	0.500000	-3.000000	-0.351720	-0.834282	8.189832	3
2	29	0.408163	5.918367	5.000000	0.500000	-3.000000	-0.365210	2.184097	-0.872048	3
3	29	0.612245	5.918367	5.000000	0.500000	-3.000000	-0.394131	0.570507	3.954260	3
4	29	0.816327	5.918367	5.000000	0.500000	-3.000000	-0.407518	-0.580648	7.401033	3
5	29	1.020408	5.918367	5.000000	0.500000	-3.000000	-0.430970	-0.611385	7.481518	3
6	29	1.224490	5.918367	5.000000	0.500000	-3.000000	-0.452471	-0.092944	5.915444	3
7	29	1.428571	5.918367	5.000000	0.500000	-3.000000	-0.481527	-0.239502	6.340589	3
8	29	1.632653	5.918367	5.000000	0.500000	-3.000000	-0.495552	1.116834	2.264570	3
9	29	1.836735	5.918367	5.000000	0.500000	-3.000000	-0.517466	0.186416	5.044865	3
10	29	2.040816	5.918367	5.000000	0.500000	-3.000000	-0.540026	-0.731632	7.787729	3
11	29	2.244898	5.918367	5.000000	0.500000	-3.000000	-0.561536	1.890441	-0.089243	3
12	29	2.448980	5.918367	5.000000	0.500000	-3.000000	-0.578086	0.049308	5.425879	3
13	29	2.653061	5.918367	5.000000	0.500000	-3.000000	-0.600760	0.768840	3.255948	3
14	29	2.857143	5.918367	5.000000	0.500000	-3.000000	-0.623191	-0.608227	7.375931	3
15	29	3.061224	5.918367	5.000000	0.500000	-3.000000	-0.639589	0.363116	4.453705	3
16	29	3.265306	5.918367	0.000000	-1.500000	-0.500000	-0.670909	0.311110	1.713656	4
17	29	3.469388	5.918367	0.000000	-1.500000	-0.500000	-0.687820	-1.889649	2.839401	4
18	29	3.673469	5.918367	0.000000	-1.500000	-0.500000	-0.717017	2.015275	0.930735	4
19	29	3.877551	5.918367	0.000000	-1.500000	-0.500000	-0.731948	1.290644	1.315447	4
20	29	4.081633	5.918367	0.000000	-1.500000	-0.500000	-0.752500	-0.397195	2.190194	4
21	29	4.285714	5.918367	0.000000	-1.500000	-0.500000	-0.771549	-1.102270	2.571306	4
22	29	4.489796	5.918367	0.000000	-1.500000	-0.500000	-0.786689	0.347562	1.869100	4
23	29	4.693878	5.918367	0.000000	-1.500000	-0.500000	-0.819542	0.086698	2.048811	4
24	29	4.897959	5.918367	0.000000	-1.500000	-0.500000	-0.839832	0.355669	1.944760	4
25	29	5.102041	5.918367	0.000000	-1.500000	-0.500000	-0.856786	0.191577	2.052237	4
26	29	5.306122	5.918367	0.000000	-1.500000	-0.500000	-0.881140	0.506241	1.931437	4
27	29	5.510204	5.918367	0.000000	-1.500000	-0.500000	-0.904751	1.447306	1.496321	4
28	29	5.714286	5.918367	0.000000	-1.500000	-0.500000	-0.919988	0.568103	1.958777	4
29	29	5.918367	5.918367	0.000000	-1.500000	-0.500000	-0.946753	-1.049655	2.807805	4
30	29	6.122449	5.918367	0.000000	-1.500000	-0.500000	-0.975710	1.362563	1.645130	4
31	29	6.326531	5.918367	0.000000	-1.500000	-0.500000	-0.982086	1.640615	1.515669	4
32	29	6.530612	5.918367	0.000000	-1.500000	-0.500000	-1.007267	3.152057	0.797719	4
33	29	6.734694	5.918367	0.000000	-1.500000	-0.500000	-1.031513	-1.123494	2.971864	4
34	29	6.938776	5.918367	0.000000	-1.500000	-0.500000	-1.038304	0.242882	2.298862	4
35	29	7.142857	5.918367	10.000000	-3.000000	3.000000	-1.068272	-2.082099	7.821368	5
36	29	7.346939	5.918367	10.000000	-3.000000	3.000000	-1.099875	0.553149	15.821921	5
37	29	7.551020	5.918367	10.000000	-3.000000	3.000000	-1.113395	-0.548200	12.558431	5
38	29	7.755102	5.918367	10.000000	-3.000000	3.000000	-1.135777	1.923446	20.040516	5
39	29	7.959184	5.918367	10.000000	-3.000000	3.000000	-1.156494	-0.774615	12.008483	5
40	29	8.163265	5.918367	10.000000	-3.000000	3.000000	-1.180252	-1.689183	9.336055	5
41	29	8.367347	5.918367	10.000000	-3.000000	3.000000	-1.200586	-0.471264	13.050814	5
42	29	8.571429	5.918367	10.000000	-3.000000	3.000000	-1.219614	-1.975488	8.595227	5
43	29	8.775510	5.918367	10.000000	-3.000000	3.000000	-1.248167	0.751099	16.860646	5
44	29	8.979592	5.918367	10.000000	-3.000000	3.000000	-1.254674	-2.065083	8.431619	5
45	29	9.183673	5.918367	10.000000	-3.000000	3.000000	-1.286859	0.028458	14.808796	5
46	29	9.387755	5.918367	10.000000	-3.000000	3.000000	-1.306940	-2.077812	8.550231	5
47	29	9.591837	5.918367	10.000000	-3.000000	3.000000	-1.329702	-0.320298	13.891058	5
48	29	9.795918	5.918367	10.000000	-3.000000	3.000000	-1.355075	1.643378	19.858207	5
49	29	10.000000	5.918367	10.000000	-3.000000	3.000000	-1.364084	0.360648	16.037043	5
0	30	0.000000	6.122449	5.000000	0.500000	-3.000000	-0.292318	-0.863494	8.307169	3
1	30	0.204082	6.122449	5.000000	0.500000	-3.000000	-0.315511	-0.031203	5.798702	3
2	30	0.408163	6.122449	5.000000	0.500000	-3.000000	-0.334110	0.018017	5.641741	3
3	30	0.612245	6.122449	5.000000	0.500000	-3.000000	-0.367282	0.472630	4.261315	3
4	30	0.816327	6.122449	5.000000	0.500000	-3.000000	-0.385135	-1.366858	9.770854	3
5	30	1.020408	6.122449	5.000000	0.500000	-3.000000	-0.401194	0.592567	3.884548	3
6	30	1.224490	6.122449	5.000000	0.500000	-3.000000	-0.420217	-2.704392	13.765913	3
7	30	1.428571	6.122449	5.000000	0.500000	-3.000000	-0.438429	-0.629885	7.533286	3
8	30	1.632653	6.122449	5.000000	0.500000	-3.000000	-0.456316	-0.488274	7.099510	3
9	30	1.836735	6.122449	5.000000	0.500000	-3.000000	-0.485801	0.633327	3.719966	3
10	30	2.040816	6.122449	5.000000	0.500000	-3.000000	-0.508071	0.022631	5.540919	3
11	30	2.244898	6.122449	5.000000	0.500000	-3.000000	-0.532076	-1.405563	9.813498	3
12	30	2.448980	6.122449	5.000000	0.500000	-3.000000	-0.552256	-0.984993	8.541698	3
13	30	2.653061	6.122449	5.000000	0.500000	-3.000000	-0.569428	0.198680	4.982093	3
14	30	2.857143	6.122449	5.000000	0.500000	-3.000000	-0.591056	-0.079067	5.804521	3
15	30	3.061224	6.122449	0.000000	-1.500000	-0.500000	-0.608866	-0.579124	2.065709	4
16	30	3.265306	6.122449	0.000000	-1.500000	-0.500000	-0.642187	-0.480834	2.066544	4
17	30	3.469388	6.122449	0.000000	-1.500000	-0.500000	-0.662355	0.696168	1.508295	4
18	30	3.673469	6.122449	0.000000	-1.500000	-0.500000	-0.675243	-0.517693	2.134558	4
19	30	3.877551	6.122449	0.000000	-1.500000	-0.500000	-0.695312	-0.088091	1.949861	4
20	30	4.081633	6.122449	0.000000	-1.500000	-0.500000	-0.717330	2.169937	0.853874	4
21	30	4.285714	6.122449	0.000000	-1.500000	-0.500000	-0.743009	-1.423683	2.689201	4
22	30	4.489796	6.122449	0.000000	-1.500000	-0.500000	-0.763847	-1.851843	2.934539	4
