u	v	x_coord	y_coord	coef0	coef1	coef2	feat1	feat2	y
19	13	-0.381051	-0.796743	3.000000	3	-3	0.297004	0.294888	5.553563
20	13	-0.311769	-0.796743	3.000000	3	-3	1.104959	0.440157	9.292171
21	13	-0.242487	-0.796743	3.000000	3	-3	-0.509313	-1.441587	8.696782
22	13	-0.173205	-0.796743	3.000000	3	-3	-0.660788	0.681088	2.286940
23	13	-0.103923	-0.796743	3.000000	3	-3	-1.662540	1.724454	-4.057133
24	13	-0.034641	-0.796743	3.000000	3	-3	0.136040	1.463783	1.893510
25	13	0.034641	-0.796743	3.000000	3	-3	-1.633970	0.250810	0.659157
26	13	0.103923	-0.796743	3.000000	3	-3	1.762943	0.370367	10.437687
27	13	0.173205	-0.796743	3.000000	3	-3	-0.411773	-0.552648	4.435706
28	13	0.242487	-0.796743	3.000000	4	-4	1.544633	1.588567	5.315425
29	13	0.311769	-0.796743	3.000000	4	-4	0.078318	-1.544425	10.784441
30	13	0.381051	-0.796743	3.000000	4	-4	1.154606	0.286043	9.384303
31	13	0.450333	-0.796743	3.000000	4	-4	0.199087	1.088821	3.040369
32	13	0.519615	-0.796743	3.000000	4	-4	0.424193	0.872019	3.488759
33	13	0.588897	-0.796743	3.000000	4	-4	1.363426	-0.243147	11.710704
34	13	0.658179	-0.796743	3.000000	4	-4	0.905098	1.368727	5.735078
35	13	0.727461	-0.796743	3.000000	4	-4	0.002302	1.663156	-2.191327
36	13	0.796743	-0.796743	3.000000	4	-4	-1.072208	1.688120	-4.865486
37	13	0.866025	-0.796743	3.000000	4	-4	-1.463641	-0.166955	2.099979
38	13	0.935307	-0.796743	3.000000	4	-4	1.514474	-0.049399	9.968118
39	13	1.004589	-0.796743	3.000000	3	-3	0.230734	-1.675158	11.752362
40	13	1.073872	-0.796743	3.000000	3	-3	0.858089	-0.113161	8.683845
41	13	1.143154	-0.796743	3.000000	3	-3	0.813037	1.412688	4.525880
42	13	1.212436	-0.796743	3.000000	3	-3	1.532707	0.443525	10.207803
43	13	1.281718	-0.796743	3.000000	3	-3	1.251602	-0.314943	10.402349
44	13	1.351000	-0.796743	3.000000	3	-3	1.601951	-1.583493	15.118078
45	13	1.420282	-0.796743	3.000000	3	-3	-1.657068	-0.622119	4.531123
46	13	1.489564	-0.796743	3.000000	3	-3	1.159463	-0.380126	10.967150
47	13	1.558846	-0.796743	3.000000	3	-3	-0.027131	1.100177	2.519349
48	13	1.628128	-0.796743	3.000000	3	-3	0.425993	-0.490024	7.946350
49	13	1.697410	-0.796743	3.000000	2	-2	1.637641	1.661501	6.566588
0	14	-1.697410	-0.727461	3.000000	2	-2	0.663314	1.619087	5.419238
1	14	-1.628128	-0.727461	3.000000	2	-2	-1.358396	0.894648	1.156154
2	14	-1.558846	-0.727461	3.000000	2	-2	1.440246	0.511154	7.332902
3	14	-1.489564	-0.727461	3.000000	2	-2	-1.393447	-0.543097	3.589892
4	14	-1.420282	-0.727461	3.000000	2	-2	0.149537	-0.970198	7.695552
5	14	-1.351000	-0.727461	3.000000	2	-2	-0.711257	1.513788	0.090398
6	14	-1.281718	-0.727461	3.000000	2	-2	1.322950	1.645483	5.547782
7	14	-1.212436	-0.727461	3.000000	2	-2	0.207599	-1.393438	7.039464
8	14	-1.143154	-0.727461	3.000000	2	-2	0.315606	-0.025930	6.955708
9	14	-1.073872	-0.727461	3.000000	2	-2	-1.517734	1.309936	2.119571
10	14	-1.004589	-0.727461	3.000000	2	-2	0.095637	-0.703058	7.905842
11	14	-0.935307	-0.727461	3.000000	2	-2	-1.682476	-0.958828	4.258081
12	14	-0.866025	-0.727461	3.000000	2	-2	-0.043360	-0.864688	7.445704
13	14	-0.796743	-0.727461	3.000000	2	-2	1.277022	-1.521978	10.575737
14	14	-0.727461	-0.727461	3.000000	2	-2	-1.576283	-0.904845	5.606843
15	14	-0.658179	-0.727461	3.000000	2	-2	-0.280154	1.276307	3.334670
16	14	-0.588897	-0.727461	3.000000	2	-2	-0.964005	-1.242688	7.366266
17	14	-0.519615	-0.727461	3.000000	2	-2	1.336794	1.270327	5.344386
18	14	-0.450333	-0.727461	3.000000	2	-2	-1.034609	-0.985454	5.583814
19	14	-0.381051	-0.727461	3.000000	3	-3	0.740333	-1.498199	11.505342
20	14	-0.311769	-0.727461	3.000000	3	-3	1.471974	0.287293	10.599908
21	14	-0.242487	-0.727461	3.000000	3	-3	0.722900	1.435886	3.653859
22	14	-0.173205	-0.727461	3.000000	3	-3	-0.154374	0.051175	5.633441
23	14	-0.103923	-0.727461	3.000000	3	-3	1.254840	0.224815	8.140771
24	14	-0.034641	-0.727461	3.000000	3	-3	-0.524406	-1.060305	6.626814
25	14	0.034641	-0.727461	3.000000	3	-3	-1.473695	0.368244	0.831755
26	14	0.103923	-0.727461	3.000000	3	-3	-0.102750	-1.271033	8.681242
27	14	0.173205	-0.727461	3.000000	4	-4	0.850866	1.594990	2.804855
28	14	0.242487	-0.727461	3.000000	4	-4	-0.514852	0.909232	0.061973
29	14	0.311769	-0.727461	3.000000	4	-4	0.532494	-1.152415	13.454719
30	14	0.381051	-0.727461	3.000000	4	-4	-1.008793	1.159147	-1.839180
31	14	0.450333	-0.727461	3.000000	4	-4	0.358035	-0.348301	8.672114
32	14	0.519615	-0.727461	3.000000	4	-4	-0.412754	0.829490	1.313550
33	14	0.588897	-0.727461	3.000000	4	-4	-1.095913	1.080940	-3.791098
34	14	0.658179	-0.727461	3.000000	4	-4	-1.701989	-1.056895	4.965126
35	14	0.727461	-0.727461	3.000000	4	-4	1.455950	-1.031547	15.479510
36	14	0.796743	-0.727461	3.000000	4	-4	0.007251	-0.728903	8.142848
37	14	0.866025	-0.727461	3.000000	4	-4	1.714847	1.667861	5.408104
38	14	0.935307	-0.727461	3.000000	4	-4	-1.690529	-1.655444	5.427064
39	14	1.004589	-0.727461	3.000000	4	-4	1.396570	-1.333611	16.860238
40	14	1.073872	-0.727461	3.000000	3	-3	0.496647	0.467154	6.214408
41	14	1.143154	-0.727461	3.000000	3	-3	1.329687	0.886128	7.797501
42	14	1.212436	-0.727461	3.000000	3	-3	0.191825	-0.923434	8.740833
43	14	1.281718	-0.727461	3.000000	3	-3	-1.511877	1.704427	-1.667937
44	14	1.351000	-0.727461	3.000000	3	-3	-0.483567	-0.400809	4.556640
45	14	1.420282	-0.727461	3.000000	3	-3	0.950193	-0.784346	8.841303
46	14	1.489564	-0.727461	3.000000	3	-3	-0.527561	1.155375	1.194049
47	14	1.558846	-0.727461	3.000000	3	-3	1.021053	-0.308475	10.605593
48	14	1.628128	-0.727461	3.000000	2	-2	1.509625	-1.609270	13.181208
49	14	1.697410	-0.727461	3.000000	2	-2	-1.514999	0.957769	3.247818
0	15	-1.697410	-0.658179	3.000000	1	-1	-0.734087	-1.283621	6.297339
1	15	-1.628128	-0.658179	3.000000	1	-1	1.332988	1.137713	6.336346
2	15	-1.558846	-0.658179	3.000000	1	-1	1.367215	0.143876	7.795014
3	15	-1.489564	-0.658179	3.000000	1	-1	-1.596673	0.389732	3.212405
4	15	-1.420282	-0.658179	3.000000	1	-1	-0.179226	0.331473	5.947981
5	15	-1.351000	-0.658179	3.000000	1	-1	0.034542	0.596319	4.798267
6	15	-1.281718	-0.658179	3.000000	1	-1	0.618128	1.198948	6.808388
7	15	-1.212436	-0.658179	3.000000	1	-1	-1.670996	1.227191	2.882952
8	15	-1.143154	-0.658179	3.000000	2	-2	0.121745	-1.378395	8.919793
9	15	-1.073872	-0.658179	3.000000	2	-2	0.965579	-0.725099	10.010395
10	15	-1.004589	-0.658179	3.000000	2	-2	-0.367619	-0.556362	7.526255
11	15	-0.935307	-0.658179	3.000000	2	-2	1.412046	-1.518204	12.314495
12	15	-0.866025	-0.658179	3.000000	2	-2	-1.504070	0.649551	2.362562
13	15	-0.796743	-0.658179	3.000000	2	-2	-0.742874	1.422849	0.552779
14	15	-0.727461	-0.658179	3.000000	2	-2	1.658742	0.687678	7.943059
15	15	-0.658179	-0.658179	3.000000	2	-2	-0.714773	-1.072330	7.058445
16	15	-0.588897	-0.658179	3.000000	2	-2	-0.599889	-1.039898	7.755712
17	15	-0.519615	-0.658179	3.000000	2	-2	-0.574183	0.155627	4.502151
18	15	-0.450333	-0.658179	3.000000	2	-2	-0.526219	1.090087	3.637835
19	15	-0.381051	-0.658179	3.000000	3	-3	0.997111	0.528694	8.468942
20	15	-0.311769	-0.658179	3.000000	3	-3	0.997846	0.354823	8.676377
21	15	-0.242487	-0.658179	3.000000	3	-3	0.878267	0.531505	5.893118
22	15	-0.173205	-0.658179	3.000000	3	-3	-0.140912	-0.029546	7.255598
23	15	-0.103923	-0.658179	3.000000	3	-3	-1.112183	-0.723505	4.779689
24	15	-0.034641	-0.658179	3.000000	3	-3	-1.645745	-0.332450	2.298917
25	15	0.034641	-0.658179	3.000000	3	-3	-0.863553	0.450504	0.484141
26	15	0.103923	-0.658179	3.000000	3	-3	-1.375446	1.170579	-0.289429
27	15	0.173205	-0.658179	3.000000	4	-4	0.539509	-1.611901	13.696137
28	15	0.242487	-0.658179	3.000000	4	-4	-0.386522	-1.061301	5.693721
29	15	0.311769	-0.658179	3.000000	4	-4	1.674132	-0.706275	16.584606
30	15	0.381051	-0.658179	3.000000	4	-4	0.509632	-1.390239	16.261760
31	15	0.450333	-0.658179	3.000000	4	-4	0.005843	-0.816715	9.524451
32	15	0.519615	-0.658179	3.000000	4	-4	-1.044495	-0.632726	5.258993
33	15	0.588897	-0.658179	3.000000	4	-4	1.706427	0.489625	10.432095
34	15	0.658179	-0.658179	3.000000	4	-4	0.942175	-0.450013	12.227644
35	15	0.727461	-0.658179	3.000000	4	-4	1.665661	1.097531	7.119232
36	15	0.796743	-0.658179	3.000000	4	-4	-0.170729	0.381428	4.793807
37	15	0.866025	-0.658179	3.000000	4	-4	-0.229874	-0.443211	7.692633
38	15	0.935307	-0.658179	3.000000	4	-4	-1.049557	-1.127758	6.766870
39	15	1.004589	-0.658179	3.000000	4	-4	-0.515381	0.853615	0.726646
40	15	1.073872	-0.658179	3.000000	4	-4	0.917825	1.202689	6.371679
41	15	1.143154	-0.658179	3.000000	3	-3	-0.408084	-0.217794	5.123677
42	15	1.212436	-0.658179	3.000000	3	-3	-1.049553	-0.781235	6.858277
43	15	1.281718	-0.658179	3.000000	3	-3	-0.609260	-0.399123	5.672098
44	15	1.351000	-0.658179	3.000000	3	-3	0.923012	1.769332	3.709018
45	15	1.420282	-0.658179	3.000000	3	-3	-0.724700	0.402641	2.497727
46	15	1.489564	-0.658179	3.000000	3	-3	1.604599	1.095896	7.809245
47	15	1.558846	-0.658179	3.000000	3	-3	1.245708	-1.360336	13.445496
48	15	1.628128	-0.658179	3.000000	2	-2	0.082874	0.969838	1.760947
49	15	1.697410	-0.658179	3.000000	2	-2	0.664051	-0.439292	8.646917
0	16	-1.697410	-0.588897	3.000000	1	-1	0.532807	-0.072983	6.529925
1	16	-1.628128	-0.588897	3.000000	1	-1	-0.958695	-1.319287	4.605649
2	16	-1.558846	-0.588897	3.000000	1	-1	0.380625	-1.295225	7.125183
3	16	-1.489564	-0.588897	3.000000	1	-1	-0.345268	0.322267	3.495590
4	16	-1.420282	-0.588897	3.000000	1	-1	0.680884	-0.515941	6.596800
5	16	-1.351000	-0.588897	3.000000	1	-1	1.508328	-1.544584	9.121042
6	16	-1.281718	-0.588897	3.000000	1	-1	1.374143	0.436518	7.493601
7	16	-1.212436	-0.588897	3.000000	1	-1	-1.081609	-0.255110	5.271301
8	16	-1.143154	-0.588897	3.000000	1	-1	1.319174	0.204860	6.443543
9	16	-1.073872	-0.588897	3.000000	1	-1	1.533121	0.573643	6.443310
10	16	-1.004589	-0.588897	3.000000	2	-2	1.586975	-1.043289	10.192846
11	16	-0.935307	-0.588897	3.000000	2	-2	1.598367	-0.678638	8.790935
12	16	-0.866025	-0.588897	3.000000	2	-2	0.001040	1.093941	3.058121
13	16	-0.796743	-0.588897	3.000000	2	-2	0.389834	-0.069163	5.977092
14	16	-0.727461	-0.588897	3.000000	2	-2	-0.975589	-1.017216	5.744723
15	16	-0.658179	-0.588897	3.000000	2	-2	1.709298	1.439317	6.006839
16	16	-0.588897	-0.588897	3.000000	2	-2	-0.808273	-0.590466	5.825448
17	16	-0.519615	-0.588897	3.000000	2	-2	0.000381	0.842027	2.676814
18	16	-0.450333	-0.588897	3.000000	2	-2	-0.071434	-1.031422	7.366796
19	16	-0.381051	-0.588897	3.000000	3	-3	-0.283402	-1.654828	8.581381
20	16	-0.311769	-0.588897	3.000000	3	-3	-0.868228	-1.521088	7.819108
21	16	-0.242487	-0.588897	3.000000	3	-3	1.592832	-1.357958	15.240049
22	16	-0.173205	-0.588897	3.000000	3	-3	0.496197	0.516903	6.655488
23	16	-0.103923	-0.588897	3.000000	3	-3	-1.048535	-1.652205	6.564261
24	16	-0.034641	-0.588897	3.000000	3	-3	-1.688586	-0.078813	0.042409
25	16	0.034641	-0.588897	3.000000	3	-3	0.870781	-0.018125	9.729840
26	16	0.103923	-0.588897	3.000000	4	-4	1.486676	0.852137	8.742447
27	16	0.173205	-0.588897	3.000000	4	-4	-1.642706	-0.130878	-0.376736
28	16	0.242487	-0.588897	3.000000	4	-4	1.398303	-0.991233	13.850951
29	16	0.311769	-0.588897	3.000000	4	-4	1.176214	-0.891362	13.880874
30	16	0.381051	-0.588897	3.000000	4	-4	-0.115878	-0.645480	8.521893
31	16	0.450333	-0.588897	3.000000	4	-4	0.344992	1.307540	2.724847
32	16	0.519615	-0.588897	3.000000	4	-4	-0.567344	-1.367893	9.615514
33	16	0.588897	-0.588897	3.000000	4	-4	-1.207711	0.229174	1.463507
34	16	0.658179	-0.588897	3.000000	4	-4	1.766697	0.414591	11.202688
35	16	0.727461	-0.588897	3.000000	4	-4	-0.450033	0.109591	4.682793
36	16	0.796743	-0.588897	3.000000	4	-4	-1.492141	0.753309	-4.260046
37	16	0.866025	-0.588897	3.000000	4	-4	-0.659535	0.332577	2.494162
38	16	0.935307	-0.588897	3.000000	4	-4	-0.313063	1.207095	-1.034942
39	16	1.004589	-0.588897	3.000000	4	-4	-0.585420	-1.456033	7.954189
40	16	1.073872	-0.588897	3.000000	4	-4	-0.448943	0.091658	3.926050
41	16	1.143154	-0.588897	3.000000	3	-3	-0.316225	1.177649	0.638633
42	16	1.212436	-0.588897	3.000000	3	-3	1.072297	0.869664	6.181255
43	16	1.281718	-0.588897	3.000000	3	-3	-0.398819	0.998859	1.766411
44	16	1.351000	-0.588897	3.000000	3	-3	-1.626098	-0.231800	1.362298
45	16	1.420282	-0.588897	3.000000	3	-3	0.101286	-1.348502	10.392617
46	16	1.489564	-0.588897	3.000000	3	-3	1.131386	-1.311642	14.256912
47	16	1.558846	-0.588897	3.000000	3	-3	-0.148586	1.555720	-0.966315
48	16	1.628128	-0.588897	3.000000	2	-2	0.622025	0.522773	7.368524
49	16	1.697410	-0.588897	3.000000	2	-2	-0.505702	-0.894170	6.336165
0	17	-1.697410	-0.519615	3.000000	1	-1	-0.916397	-0.074486	5.211054
1	17	-1.628128	-0.519615	3.000000	1	-1	1.397891	-0.881569	8.124630
2	17	-1.558846	-0.519615	3.000000	1	-1	0.372907	-1.479243	7.482098
3	17	-1.489564	-0.519615	3.000000	1	-1	-1.190034	1.394630	4.174501
4	17	-1.420282	-0.519615	3.000000	1	-1	1.555892	-0.708174	10.208273
5	17	-1.351000	-0.519615	3.000000	1	-1	-1.056142	0.488958	4.994185
6	17	-1.281718	-0.519615	3.000000	1	-1	-1.069211	1.741569	2.547055
7	17	-1.212436	-0.519615	3.000000	1	-1	1.223745	1.204657	5.476369
8	17	-1.143154	-0.519615	3.000000	1	-1	-0.794860	1.567859	2.354968
9	17	-1.073872	-0.519615	3.000000	1	-1	-0.319397	0.214247	6.858914
10	17	-1.004589	-0.519615	3.000000	2	-2	-0.933316	1.645218	-0.311966
11	17	-0.935307	-0.519615	3.000000	2	-2	-0.315208	0.560274	3.906491
12	17	-0.866025	-0.519615	3.000000	2	-2	-0.233506	-0.899797	6.019326
13	17	-0.796743	-0.519615	3.000000	2	-2	-1.467445	0.841250	0.831768
14	17	-0.727461	-0.519615	3.000000	2	-2	-0.264258	1.311340	1.911934
15	17	-0.658179	-0.519615	3.000000	2	-2	0.789770	-1.677760	9.875685
16	17	-0.588897	-0.519615	3.000000	2	-2	0.805726	1.473380	4.756055
17	17	-0.519615	-0.519615	3.000000	2	-2	0.921730	0.383110	6.024732
18	17	-0.450333	-0.519615	3.000000	2	-2	0.729555	-0.536932	8.494219
19	17	-0.381051	-0.519615	3.000000	3	-3	-1.306623	0.964169	-0.862611
20	17	-0.311769	-0.519615	3.000000	3	-3	0.336625	-0.563194	9.595689
21	17	-0.242487	-0.519615	3.000000	3	-3	1.007325	0.314811	8.465479
22	17	-0.173205	-0.519615	3.000000	3	-3	-0.044575	1.075424	4.391953
23	17	-0.103923	-0.519615	3.000000	3	-3	0.206329	0.824508	4.966424
24	17	-0.034641	-0.519615	3.000000	3	-3	-0.485704	-1.078814	8.097135
25	17	0.034641	-0.519615	3.000000	3	-3	-1.263532	-1.157810	5.002511
26	17	0.103923	-0.519615	3.000000	4	-4	-0.894095	-0.413426	3.551698
27	17	0.173205	-0.519615	3.000000	4	-4	1.109220	-1.108986	14.793903
28	17	0.242487	-0.519615	3.000000	4	-4	1.480361	-0.252970	12.584054
29	17	0.311769	-0.519615	3.000000	4	-4	1.455397	-0.792031	15.650707
30	17	0.381051	-0.519615	3.000000	4	-4	-1.507699	-0.781592	2.252272
31	17	0.450333	-0.519615	3.000000	4	-4	-0.862359	0.685314	-0.486696
32	17	0.519615	-0.519615	3.000000	4	-4	0.679412	0.522769	6.658600
33	17	0.588897	-0.519615	3.000000	4	-4	-1.240291	1.485050	-4.638747
34	17	0.658179	-0.519615	3.000000	4	-4	-1.251985	1.765601	-6.914953
35	17	0.727461	-0.519615	3.000000	4	-4	-1.213045	1.145758	-4.779898
36	17	0.796743	-0.519615	3.000000	4	-4	-0.718896	-1.391977	9.136121
37	17	0.866025	-0.519615	3.000000	4	-4	0.858101	-0.352832	11.726390
38	17	0.935307	-0.519615	3.000000	4	-4	0.283773	0.644370	5.401786
39	17	1.004589	-0.519615	3.000000	4	-4	0.249171	0.084530	6.673728
40	17	1.073872	-0.519615	3.000000	4	-4	1.437061	-1.152174	16.138596
41	17	1.143154	-0.519615	3.000000	4	-4	-0.559609	0.008812	5.124039
42	17	1.212436	-0.519615	3.000000	3	-3	1.260704	0.667720	7.796792
43	17	1.281718	-0.519615	3.000000	3	-3	-0.887282	-0.166825	4.433150
44	17	1.351000	-0.519615	3.000000	3	-3	0.663274	-1.333978	12.833870
45	17	1.420282	-0.519615	3.000000	3	-3	1.247573	1.094055	7.944728
46	17	1.489564	-0.519615	3.000000	3	-3	-1.168171	-1.617925	7.062168
47	17	1.558846	-0.519615	3.000000	3	-3	-0.879086	-1.040123	6.670261
48	17	1.628128	-0.519615	3.000000	2	-2	-0.723503	-1.232451	6.614184
49	17	1.697410	-0.519615	3.000000	2	-2	1.023583	-0.572264	9.864687
0	18	-1.697410	-0.450333	3.000000	1	-1	0.820420	-1.172291	7.412682
1	18	-1.628128	-0.450333	3.000000	1	-1	0.861297	0.338359	5.235864
2	18	-1.558846	-0.450333	3.000000	1	-1	-1.633903	0.635150	2.859135
3	18	-1.489564	-0.450333	3.000000	1	-1	1.432332	0.505377	4.126035
4	18	-1.420282	-0.450333	3.000000	1	-1	-0.797974	-1.464132	5.706566
5	18	-1.351000	-0.450333	3.000000	1	-1	1.126515	-0.195866	5.212015
6	18	-1.281718	-0.450333	3.000000	1	-1	-1.655445	-1.263131	4.879044
7	18	-1.212436	-0.450333	3.000000	1	-1	0.143713	1.467600	6.512109
8	18	-1.143154	-0.450333	3.000000	1	-1	0.824905	-0.770068	10.118423
9	18	-1.073872	-0.450333	3.000000	1	-1	-1.424011	0.284652	4.913716
10	18	-1.004589	-0.450333	3.000000	2	-2	-0.258087	-1.360389	7.975159
11	18	-0.935307	-0.450333	3.000000	2	-2	0.215251	0.202365	3.304142
12	18	-0.866025	-0.450333	3.000000	2	-2	-0.990702	1.768733	-0.956343
13	18	-0.796743	-0.450333	3.000000	2	-2	-0.756551	1.731266	-0.168256
14	18	-0.727461	-0.450333	3.000000	2	-2	-0.734997	-0.957562	6.745678
15	18	-0.658179	-0.450333	3.000000	2	-2	1.266691	-0.741039	11.015534
16	18	-0.588897	-0.450333	3.000000	2	-2	-1.452340	-1.172701	4.942140
17	18	-0.519615	-0.450333	3.000000	2	-2	0.689094	0.740536	6.000673
18	18	-0.450333	-0.450333	3.000000	2	-2	-0.902953	-0.072598	3.759546
19	18	-0.381051	-0.450333	3.000000	3	-3	0.231557	0.387541	5.071139
20	18	-0.311769	-0.450333	3.000000	3	-3	-1.261687	0.337251	0.662492
21	18	-0.242487	-0.450333	3.000000	3	-3	1.325493	-1.064313	12.079717
22	18	-0.173205	-0.450333	3.000000	3	-3	0.415809	0.135100	5.044275
23	18	-0.103923	-0.450333	3.000000	3	-3	0.942490	1.631223	3.109468
24	18	-0.034641	-0.450333	3.000000	3	-3	1.554505	0.176859	11.930290
25	18	0.034641	-0.450333	3.000000	4	-4	-0.999769	1.366397	-3.452027
26	18	0.103923	-0.450333	3.000000	4	-4	-1.482396	0.511429	-3.149620
27	18	0.173205	-0.450333	3.000000	4	-4	0.300809	-0.005795	7.260091
28	18	0.242487	-0.450333	3.000000	4	-4	0.564159	-1.559663	14.030192
29	18	0.311769	-0.450333	3.000000	4	-4	-0.448281	-1.097827	8.673410
30	18	0.381051	-0.450333	3.000000	4	-4	-1.032148	1.517042	-4.914039
31	18	0.450333	-0.450333	3.000000	4	-4	-0.135738	0.955783	1.667208
32	18	0.519615	-0.450333	3.000000	4	-4	0.671376	-0.214604	9.924756
33	18	0.588897	-0.450333	3.000000	4	-4	-0.193312	0.933077	0.774807
34	18	0.658179	-0.450333	3.000000	4	-4	0.684462	-0.992336	13.463715
35	18	0.727461	-0.450333	3.000000	4	-4	0.967764	-1.586897	15.940603
36	18	0.796743	-0.450333	3.000000	4	-4	0.294293	1.732505	-0.908216
37	18	0.866025	-0.450333	3.000000	4	-4	1.461039	-0.301332	14.979193
38	18	0.935307	-0.450333	3.000000	4	-4	-0.313918	-0.298472	6.191471
39	18	1.004589	-0.450333	3.000000	4	-4	0.464908	-0.391676	8.037054
40	18	1.073872	-0.450333	3.000000	4	-4	-0.723515	0.128098	3.837954
41	18	1.143154	-0.450333	3.000000	4	-4	1.244652	-0.283657	11.852854
42	18	1.212436	-0.450333	3.000000	3	-3	0.324989	-0.756887	9.019422
43	18	1.281718	-0.450333	3.000000	3	-3	1.144807	-0.047977	10.196403
44	18	1.351000	-0.450333	3.000000	3	-3	1.694227	-0.060128	9.804415
45	18	1.420282	-0.450333	3.000000	3	-3	1.483826	-0.038657	9.576090
46	18	1.489564	-0.450333	3.000000	3	-3	0.149828	0.844093	3.223409
47	18	1.558846	-0.450333	3.000000	3	-3	-0.349282	-0.823189	7.336106
48	18	1.628128	-0.450333	3.000000	2	-2	1.162562	-0.169967	9.674630
49	18	1.697410	-0.450333	3.000000	2	-2	-1.145317	-0.194042	4.501991
0	19	-1.697410	-0.381051	3.000000	1	-1	0.584639	1.308846	5.732299
1	19	-1.628128	-0.381051	3.000000	1	-1	0.572503	0.800288	5.224821
2	19	-1.558846	-0.381051	3.000000	1	-1	0.557028	-0.898111	8.622942
3	19	-1.489564	-0.381051	3.000000	1	-1	0.653864	-0.434314	7.705151
4	19	-1.420282	-0.381051	3.000000	1	-1	1.069100	0.753699	7.294498
5	19	-1.351000	-0.381051	3.000000	1	-1	-1.679271	1.246427	3.507374
6	19	-1.281718	-0.381051	3.000000	1	-1	0.522072	-0.450527	6.757793
7	19	-1.212436	-0.381051	3.000000	1	-1	-1.475346	-0.277376	5.700335
8	19	-1.143154	-0.381051	3.000000	1	-1	1.734776	-1.168532	9.850129
9	19	-1.073872	-0.381051	3.000000	1	-1	1.275368	0.905447	6.138723
10	19	-1.004589	-0.381051	3.000000	2	-2	0.097141	1.193387	4.283719
11	19	-0.935307	-0.381051	3.000000	2	-2	-0.377269	0.147460	4.565777
12	19	-0.866025	-0.381051	3.000000	2	-2	-1.075701	-0.022088	3.795941
13	19	-0.796743	-0.381051	3.000000	2	-2	1.425584	0.281140	8.011358
14	19	-0.727461	-0.381051	3.000000	2	-2	0.322007	-1.032466	8.150087
15	19	-0.658179	-0.381051	3.000000	2	-2	-1.227448	-1.204445	7.133624
16	19	-0.588897	-0.381051	3.000000	2	-2	-0.270893	0.262288	6.365861
17	19	-0.519615	-0.381051	3.000000	2	-2	-0.718223	-0.830830	6.404207
18	19	-0.450333	-0.381051	3.000000	3	-3	0.075144	0.482422	5.047801
19	19	-0.381051	-0.381051	3.000000	3	-3	0.856910	0.021462	8.586423
20	19	-0.311769	-0.381051	3.000000	3	-3	-0.810327	1.336841	-1.647210
21	19	-0.242487	-0.381051	3.000000	3	-3	-0.076815	1.060927	3.360510
22	19	-0.173205	-0.381051	3.000000	3	-3	0.041794	-1.651808	11.503776
23	19	-0.103923	-0.381051	3.000000	3	-3	1.472780	0.268253	8.879389
24	19	-0.034641	-0.381051	3.000000	3	-3	1.168690	-0.924495	13.425275
25	19	0.034641	-0.381051	3.000000	4	-4	-0.972793	1.355922	-3.006104
26	19	0.103923	-0.381051	3.000000	4	-4	0.933849	-0.735322	12.377649
27	19	0.173205	-0.381051	3.000000	4	-4	-1.234954	-1.003092	6.455749
28	19	0.242487	-0.381051	3.000000	4	-4	-0.480539	-1.196334	9.493204
29	19	0.311769	-0.381051	3.000000	4	-4	0.656063	0.485998	8.320907
30	19	0.381051	-0.381051	3.000000	4	-4	0.524619	1.672937	1.275230
31	19	0.450333	-0.381051	3.000000	4	-4	0.224839	0.014787	7.473212
32	19	0.519615	-0.381051	3.000000	4	-4	-0.823350	-1.538815	9.765388
33	19	0.588897	-0.381051	3.000000	4	-4	1.522938	0.079521	11.583133
34	19	0.658179	-0.381051	3.000000	4	-4	-0.886986	-0.029900	1.969199
35	19	0.727461	-0.381051	3.000000	4	-4	-1.439247	1.252537	-3.224635
36	19	0.796743	-0.381051	3.000000	4	-4	-1.620113	-1.582146	6.506590
37	19	0.866025	-0.381051	3.000000	4	-4	-1.092939	-0.418993	2.858754
38	19	0.935307	-0.381051	3.000000	4	-4	1.175932	1.068290	5.791582
39	19	1.004589	-0.381051	3.000000	4	-4	-0.744024	-0.680566	6.369546
40	19	1.073872	-0.381051	3.000000	4	-4	0.448228	-0.068766	8.701620
41	19	1.143154	-0.381051	3.000000	4	-4	0.271694	0.520524	5.184645
42	19	1.212436	-0.381051	3.000000	4	-4	0.442276	-1.017174	9.554303
43	19	1.281718	-0.381051	3.000000	3	-3	1.190096	1.053666	6.835430
44	19	1.351000	-0.381051	3.000000	3	-3	1.408575	0.496503	8.182470
45	19	1.420282	-0.381051	3.000000	3	-3	1.607344	1.336049	7.570237
46	19	1.489564	-0.381051	3.000000	3	-3	0.525107	0.325622	6.563179
47	19	1.558846	-0.381051	3.000000	3	-3	1.084402	1.425768	3.722315
48	19	1.628128	-0.381051	3.000000	2	-2	-0.782888	-0.851632	7.093689
49	19	1.697410	-0.381051	3.000000	2	-2	1.657477	0.212026	8.870181
0	20	-1.697410	-0.311769	3.000000	1	-1	-1.634844	-0.935429	4.911287
1	20	-1.628128	-0.311769	3.000000	1	-1	-1.221027	1.400805	2.246413
2	20	-1.558846	-0.311769	3.000000	1	-1	1.682557	0.511448	8.422697
3	20	-1.489564	-0.311769	3.000000	1	-1	0.699608	0.045077	6.989270
4	20	-1.420282	-0.311769	3.000000	1	-1	-1.213076	0.357412	3.855178
