u	v	x_coord	y_coord	group	intercept	beta_feat1
35	16	0.727461	-0.588897	1	3.0271432633197	2.4731219104427
36	16	0.796743	-0.588897	1	3.0271432633197	2.4731219104427
37	16	0.866025	-0.588897	1	3.0271432633197	2.4731219104427
38	16	0.935307	-0.588897	1	3.0271432633197	2.4731219104427
39	16	1.004589	-0.588897	1	3.0271432633197	2.4731219104427
40	16	1.073872	-0.588897	1	3.0271432633197	2.4731219104427
41	16	1.143154	-0.588897	1	3.0271432633197	2.4731219104427
42	16	1.212436	-0.588897	1	3.0271432633197	2.4731219104427
43	16	1.281718	-0.588897	1	3.0271432633197	2.4731219104427
44	16	1.351	-0.588897	1	3.0271432633197	2.4731219104427
45	16	1.420282	-0.588897	1	3.0271432633197	2.4731219104427
46	16	1.489564	-0.588897	1	3.0271432633197	2.4731219104427
47	16	1.558846	-0.588897	1	3.0271432633197	2.4731219104427
48	16	1.628128	-0.588897	1	3.0271432633197	2.4731219104427
49	16	1.69741	-0.588897	1	3.0271432633197	2.4731219104427
0	17	-1.69741	-0.519615	2	3.03129107109599	1.88079321943068
1	17	-1.628128	-0.519615	2	3.03129107109599	1.88079321943068
2	17	-1.558846	-0.519615	2	3.03129107109599	1.88079321943068
3	17	-1.489564	-0.519615	2	3.03129107109599	1.88079321943068
4	17	-1.420282	-0.519615	2	3.03129107109599	1.88079321943068
5	17	-1.351	-0.519615	2	3.03129107109599	1.88079321943068
6	17	-1.281718	-0.519615	2	3.03129107109599	1.88079321943068
7	17	-1.212436	-0.519615	2	3.03129107109599	1.88079321943068
8	17	-1.143154	-0.519615	2	3.03129107109599	1.88079321943068
9	17	-1.073872	-0.519615	2	3.03129107109599	1.88079321943068
10	17	-1.004589	-0.519615	2	3.03129107109599	1.88079321943068
11	17	-0.935307	-0.519615	2	3.03129107109599	1.88079321943068
12	17	-0.866025	-0.519615	2	3.03129107109599	1.88079321943068
13	17	-0.796743	-0.519615	2	3.03129107109599	1.88079321943068
14	17	-0.727461	-0.519615	2	3.03129107109599	1.88079321943068
15	17	-0.658179	-0.519615	2	3.03129107109599	1.88079321943068
16	17	-0.588897	-0.519615	2	3.03129107109599	1.88079321943068
17	17	-0.519615	-0.519615	2	3.03129107109599	1.88079321943068
18	17	-0.450333	-0.519615	2	3.03129107109599	1.88079321943068
19	17	-0.381051	-0.519615	3	3.04446792206953	3.25198464615796
20	17	-0.311769	-0.519615	2	3.03129107109599	1.88079321943068
21	17	-0.242487	-0.519615	3	3.04446792206953	3.25198464615796
22	17	-0.173205	-0.519615	3	3.04446792206953	3.25198464615796
23	17	-0.103923	-0.519615	3	3.04446792206953	3.25198464615796
24	17	-0.034641	-0.519615	3	3.04446792206953	3.25198464615796
25	17	0.034641	-0.519615	3	3.04446792206953	3.25198464615796
26	17	0.103923	-0.519615	3	3.04446792206953	3.25198464615796
27	17	0.173205	-0.519615	3	3.04446792206953	3.25198464615796
28	17	0.242487	-0.519615	3	3.04446792206953	3.25198464615796
29	17	0.311769	-0.519615	3	3.04446792206953	3.25198464615796
30	17	0.381051	-0.519615	3	3.04446792206953	3.25198464615796
31	17	0.450333	-0.519615	1	3.0271432633197	2.4731219104427
32	17	0.519615	-0.519615	1	3.0271432633197	2.4731219104427
33	17	0.588897	-0.519615	1	3.0271432633197	2.4731219104427
34	17	0.658179	-0.519615	1	3.0271432633197	2.4731219104427
35	17	0.727461	-0.519615	1	3.0271432633197	2.4731219104427
36	17	0.796743	-0.519615	1	3.0271432633197	2.4731219104427
37	17	0.866025	-0.519615	1	3.0271432633197	2.4731219104427
38	17	0.935307	-0.519615	1	3.0271432633197	2.4731219104427
39	17	1.004589	-0.519615	1	3.0271432633197	2.4731219104427
40	17	1.073872	-0.519615	1	3.0271432633197	2.4731219104427
41	17	1.143154	-0.519615	1	3.0271432633197	2.4731219104427
42	17	1.212436	-0.519615	1	3.0271432633197	2.4731219104427
43	17	1.281718	-0.519615	1	3.0271432633197	2.4731219104427
44	17	1.351	-0.519615	1	3.0271432633197	2.4731219104427
45	17	1.420282	-0.519615	1	3.0271432633197	2.4731219104427
46	17	1.489564	-0.519615	1	3.0271432633197	2.4731219104427
47	17	1.558846	-0.519615	1	3.0271432633197	2.4731219104427
48	17	1.628128	-0.519615	1	3.0271432633197	2.4731219104427
49	17	1.69741	-0.519615	1	3.0271432633197	2.4731219104427
0	18	-1.69741	-0.450333	2	3.03129107109599	1.88079321943068
1	18	-1.628128	-0.450333	2	3.03129107109599	1.88079321943068
2	18	-1.558846	-0.450333	2	3.03129107109599	1.88079321943068
3	18	-1.489564	-0.450333	2	3.03129107109599	1.88079321943068
4	18	-1.420282	-0.450333	2	3.03129107109599	1.88079321943068
5	18	-1.351	-0.450333	2	3.03129107109599	1.88079321943068
6	18	-1.281718	-0.450333	2	3.03129107109599	1.88079321943068
7	18	-1.212436	-0.450333	2	3.03129107109599	1.88079321943068
8	18	-1.143154	-0.450333	2	3.03129107109599	1.88079321943068
9	18	-1.073872	-0.450333	2	3.03129107109599	1.88079321943068
10	18	-1.004589	-0.450333	2	3.03129107109599	1.88079321943068
11	18	-0.935307	-0.450333	2	3.03129107109599	1.88079321943068
12	18	-0.866025	-0.450333	2	3.03129107109599	1.88079321943068
13	18	-0.796743	-0.450333	2	3.03129107109599	1.88079321943068
14	18	-0.727461	-0.450333	2	3.03129107109599	1.88079321943068
15	18	-0.658179	-0.450333	2	3.03129107109599	1.88079321943068
16	18	-0.588897	-0.450333	2	3.03129107109599	1.88079321943068
17	18	-0.519615	-0.450333	2	3.03129107109599	1.88079321943068
18	18	-0.450333	-0.450333	3	3.04446792206953	3.25198464615796
19	18	-0.381051	-0.450333	3	3.04446792206953	3.25198464615796
20	18	-0.311769	-0.450333	4	3.02765124071979	1.32145714812124
21	18	-0.242487	-0.450333	2	3.03129107109599	1.88079321943068
22	18	-0.173205	-0.450333	3	3.04446792206953	3.25198464615796
23	18	-0.103923	-0.450333	3	3.04446792206953	3.25198464615796
24	18	-0.034641	-0.450333	3	3.04446792206953	3.25198464615796
25	18	0.034641	-0.450333	3	3.04446792206953	3.25198464615796
26	18	0.103923	-0.450333	3	3.04446792206953	3.25198464615796
27	18	0.173205	-0.450333	3	3.04446792206953	3.25198464615796
28	18	0.242487	-0.450333	3	3.04446792206953	3.25198464615796
29	18	0.311769	-0.450333	3	3.04446792206953	3.25198464615796
30	18	0.381051	-0.450333	3	3.04446792206953	3.25198464615796
31	18	0.450333	-0.450333	3	3.04446792206953	3.25198464615796
32	18	0.519615	-0.450333	1	3.0271432633197	2.4731219104427
33	18	0.588897	-0.450333	1	3.0271432633197	2.4731219104427
34	18	0.658179	-0.450333	1	3.0271432633197	2.4731219104427
35	18	0.727461	-0.450333	1	3.0271432633197	2.4731219104427
36	18	0.796743	-0.450333	1	3.0271432633197	2.4731219104427
37	18	0.866025	-0.450333	1	3.0271432633197	2.4731219104427
38	18	0.935307	-0.450333	1	3.0271432633197	2.4731219104427
39	18	1.004589	-0.450333	1	3.0271432633197	2.4731219104427
40	18	1.073872	-0.450333	1	3.0271432633197	2.4731219104427
41	18	1.143154	-0.450333	1	3.0271432633197	2.4731219104427
42	18	1.212436	-0.450333	1	3.0271432633197	2.4731219104427
43	18	1.281718	-0.450333	1	3.0271432633197	2.4731219104427
44	18	1.351	-0.450333	1	3.0271432633197	2.4731219104427
45	18	1.420282	-0.450333	1	3.0271432633197	2.4731219104427
46	18	1.489564	-0.450333	1	3.0271432633197	2.4731219104427
47	18	1.558846	-0.450333	1	3.0271432633197	2.4731219104427
48	18	1.628128	-0.450333	1	3.0271432633197	2.4731219104427
49	18	1.69741	-0.450333	1	3.0271432633197	2.4731219104427
0	19	-1.69741	-0.381051	2	3.03129107109599	1.88079321943068
1	19	-1.628128	-0.381051	2	3.03129107109599	1.88079321943068
2	19	-1.558846	-0.381051	2	3.03129107109599	1.88079321943068
3	19	-1.489564	-0.381051	2	3.03129107109599	1.88079321943068
4	19	-1.420282	-0.381051	2	3.03129107109599	1.88079321943068
5	19	-1.351	-0.381051	2	3.03129107109599	1.88079321943068
6	19	-1.281718	-0.381051	2	3.03129107109599	1.88079321943068
7	19	-1.212436	-0.381051	2	3.03129107109599	1.88079321943068
8	19	-1.143154	-0.381051	2	3.03129107109599	1.88079321943068
9	19	-1.073872	-0.381051	2	3.03129107109599	1.88079321943068
10	19	-1.004589	-0.381051	2	3.03129107109599	1.88079321943068
11	19	-0.935307	-0.381051	2	3.03129107109599	1.88079321943068
12	19	-0.866025	-0.381051	2	3.03129107109599	1.88079321943068
13	19	-0.796743	-0.381051	2	3.03129107109599	1.88079321943068
14	19	-0.727461	-0.381051	2	3.03129107109599	1.88079321943068
15	19	-0.658179	-0.381051	2	3.03129107109599	1.88079321943068
16	19	-0.588897	-0.381051	2	3.03129107109599	1.88079321943068
17	19	-0.519615	-0.381051	2	3.03129107109599	1.88079321943068
18	19	-0.450333	-0.381051	3	3.04446792206953	3.25198464615796
19	19	-0.381051	-0.381051	3	3.04446792206953	3.25198464615796
20	19	-0.311769	-0.381051	3	3.04446792206953	3.25198464615796
21	19	-0.242487	-0.381051	3	3.04446792206953	3.25198464615796
22	19	-0.173205	-0.381051	3	3.04446792206953	3.25198464615796
23	19	-0.103923	-0.381051	3	3.04446792206953	3.25198464615796
24	19	-0.034641	-0.381051	3	3.04446792206953	3.25198464615796
25	19	0.034641	-0.381051	3	3.04446792206953	3.25198464615796
26	19	0.103923	-0.381051	3	3.04446792206953	3.25198464615796
27	19	0.173205	-0.381051	3	3.04446792206953	3.25198464615796
28	19	0.242487	-0.381051	3	3.04446792206953	3.25198464615796
29	19	0.311769	-0.381051	3	3.04446792206953	3.25198464615796
30	19	0.381051	-0.381051	3	3.04446792206953	3.25198464615796
31	19	0.450333	-0.381051	3	3.04446792206953	3.25198464615796
32	19	0.519615	-0.381051	3	3.04446792206953	3.25198464615796
33	19	0.588897	-0.381051	3	3.04446792206953	3.25198464615796
34	19	0.658179	-0.381051	3	3.04446792206953	3.25198464615796
35	19	0.727461	-0.381051	3	3.04446792206953	3.25198464615796
36	19	0.796743	-0.381051	3	3.04446792206953	3.25198464615796
37	19	0.866025	-0.381051	1	3.0271432633197	2.4731219104427
38	19	0.935307	-0.381051	1	3.0271432633197	2.4731219104427
39	19	1.004589	-0.381051	1	3.0271432633197	2.4731219104427
40	19	1.073872	-0.381051	1	3.0271432633197	2.4731219104427
41	19	1.143154	-0.381051	1	3.0271432633197	2.4731219104427
42	19	1.212436	-0.381051	1	3.0271432633197	2.4731219104427
43	19	1.281718	-0.381051	1	3.0271432633197	2.4731219104427
44	19	1.351	-0.381051	1	3.0271432633197	2.4731219104427
45	19	1.420282	-0.381051	1	3.0271432633197	2.4731219104427
46	19	1.489564	-0.381051	1	3.0271432633197	2.4731219104427
47	19	1.558846	-0.381051	1	3.0271432633197	2.4731219104427
48	19	1.628128	-0.381051	1	3.0271432633197	2.4731219104427
49	19	1.69741	-0.381051	1	3.0271432633197	2.4731219104427
0	20	-1.69741	-0.311769	2	3.03129107109599	1.88079321943068
1	20	-1.628128	-0.311769	2	3.03129107109599	1.88079321943068
2	20	-1.558846	-0.311769	2	3.03129107109599	1.88079321943068
3	20	-1.489564	-0.311769	2	3.03129107109599	1.88079321943068
4	20	-1.420282	-0.311769	2	3.03129107109599	1.88079321943068
5	20	-1.351	-0.311769	2	3.03129107109599	1.88079321943068
6	20	-1.281718	-0.311769	2	3.03129107109599	1.88079321943068
7	20	-1.212436	-0.311769	2	3.03129107109599	1.88079321943068
8	20	-1.143154	-0.311769	2	3.03129107109599	1.88079321943068
9	20	-1.073872	-0.311769	2	3.03129107109599	1.88079321943068
10	20	-1.004589	-0.311769	2	3.03129107109599	1.88079321943068
11	20	-0.935307	-0.311769	2	3.03129107109599	1.88079321943068
12	20	-0.866025	-0.311769	2	3.03129107109599	1.88079321943068
13	20	-0.796743	-0.311769	2	3.03129107109599	1.88079321943068
14	20	-0.727461	-0.311769	2	3.03129107109599	1.88079321943068
15	20	-0.658179	-0.311769	2	3.03129107109599	1.88079321943068
16	20	-0.588897	-0.311769	3	3.04446792206953	3.25198464615796
17	20	-0.519615	-0.311769	3	3.04446792206953	3.25198464615796
18	20	-0.450333	-0.311769	3	3.04446792206953	3.25198464615796
19	20	-0.381051	-0.311769	3	3.04446792206953	3.25198464615796
20	20	-0.311769	-0.311769	3	3.04446792206953	3.25198464615796
21	20	-0.242487	-0.311769	3	3.04446792206953	3.25198464615796
22	20	-0.173205	-0.311769	3	3.04446792206953	3.25198464615796
23	20	-0.103923	-0.311769	3	3.04446792206953	3.25198464615796
24	20	-0.034641	-0.311769	3	3.04446792206953	3.25198464615796
25	20	0.034641	-0.311769	3	3.04446792206953	3.25198464615796
26	20	0.103923	-0.311769	3	3.04446792206953	3.25198464615796
27	20	0.173205	-0.311769	3	3.04446792206953	3.25198464615796
28	20	0.242487	-0.311769	3	3.04446792206953	3.25198464615796
29	20	0.311769	-0.311769	3	3.04446792206953	3.25198464615796
30	20	0.381051	-0.311769	3	3.04446792206953	3.25198464615796
31	20	0.450333	-0.311769	3	3.04446792206953	3.25198464615796
32	20	0.519615	-0.311769	3	3.04446792206953	3.25198464615796
33	20	0.588897	-0.311769	3	3.04446792206953	3.25198464615796
34	20	0.658179	-0.311769	3	3.04446792206953	3.25198464615796
35	20	0.727461	-0.311769	3	3.04446792206953	3.25198464615796
36	20	0.796743	-0.311769	3	3.04446792206953	3.25198464615796
37	20	0.866025	-0.311769	1	3.0271432633197	2.4731219104427
38	20	0.935307	-0.311769	1	3.0271432633197	2.4731219104427
39	20	1.004589	-0.311769	1	3.0271432633197	2.4731219104427
40	20	1.073872	-0.311769	1	3.0271432633197	2.4731219104427
41	20	1.143154	-0.311769	1	3.0271432633197	2.4731219104427
42	20	1.212436	-0.311769	1	3.0271432633197	2.4731219104427
43	20	1.281718	-0.311769	1	3.0271432633197	2.4731219104427
44	20	1.351	-0.311769	1	3.0271432633197	2.4731219104427
45	20	1.420282	-0.311769	1	3.0271432633197	2.4731219104427
46	20	1.489564	-0.311769	1	3.0271432633197	2.4731219104427
47	20	1.558846	-0.311769	1	3.0271432633197	2.4731219104427
48	20	1.628128	-0.311769	1	3.0271432633197	2.4731219104427
49	20	1.69741	-0.311769	1	3.0271432633197	2.4731219104427
0	21	-1.69741	-0.242487	2	3.03129107109599	1.88079321943068
1	21	-1.628128	-0.242487	2	3.03129107109599	1.88079321943068
2	21	-1.558846	-0.242487	2	3.03129107109599	1.88079321943068
3	21	-1.489564	-0.242487	2	3.03129107109599	1.88079321943068
4	21	-1.420282	-0.242487	2	3.03129107109599	1.88079321943068
5	21	-1.351	-0.242487	2	3.03129107109599	1.88079321943068
6	21	-1.281718	-0.242487	2	3.03129107109599	1.88079321943068
7	21	-1.212436	-0.242487	2	3.03129107109599	1.88079321943068
8	21	-1.143154	-0.242487	2	3.03129107109599	1.88079321943068
9	21	-1.073872	-0.242487	2	3.03129107109599	1.88079321943068
10	21	-1.004589	-0.242487	2	3.03129107109599	1.88079321943068
11	21	-0.935307	-0.242487	2	3.03129107109599	1.88079321943068
12	21	-0.866025	-0.242487	2	3.03129107109599	1.88079321943068
13	21	-0.796743	-0.242487	2	3.03129107109599	1.88079321943068
14	21	-0.727461	-0.242487	2	3.03129107109599	1.88079321943068
15	21	-0.658179	-0.242487	2	3.03129107109599	1.88079321943068
16	21	-0.588897	-0.242487	3	3.04446792206953	3.25198464615796
17	21	-0.519615	-0.242487	3	3.04446792206953	3.25198464615796
18	21	-0.450333	-0.242487	3	3.04446792206953	3.25198464615796
19	21	-0.381051	-0.242487	3	3.04446792206953	3.25198464615796
20	21	-0.311769	-0.242487	3	3.04446792206953	3.25198464615796
21	21	-0.242487	-0.242487	3	3.04446792206953	3.25198464615796
22	21	-0.173205	-0.242487	3	3.04446792206953	3.25198464615796
23	21	-0.103923	-0.242487	3	3.04446792206953	3.25198464615796
24	21	-0.034641	-0.242487	3	3.04446792206953	3.25198464615796
25	21	0.034641	-0.242487	3	3.04446792206953	3.25198464615796
26	21	0.103923	-0.242487	3	3.04446792206953	3.25198464615796
27	21	0.173205	-0.242487	3	3.04446792206953	3.25198464615796
28	21	0.242487	-0.242487	3	3.04446792206953	3.25198464615796
29	21	0.311769	-0.242487	3	3.04446792206953	3.25198464615796
30	21	0.381051	-0.242487	3	3.04446792206953	3.25198464615796
31	21	0.450333	-0.242487	3	3.04446792206953	3.25198464615796
32	21	0.519615	-0.242487	3	3.04446792206953	3.25198464615796
33	21	0.588897	-0.242487	3	3.04446792206953	3.25198464615796
34	21	0.658179	-0.242487	3	3.04446792206953	3.25198464615796
35	21	0.727461	-0.242487	3	3.04446792206953	3.25198464615796
36	21	0.796743	-0.242487	3	3.04446792206953	3.25198464615796
37	21	0.866025	-0.242487	3	3.04446792206953	3.25198464615796
38	21	0.935307	-0.242487	3	3.04446792206953	3.25198464615796
39	21	1.004589	-0.242487	1	3.0271432633197	2.4731219104427
40	21	1.073872	-0.242487	1	3.0271432633197	2.4731219104427
41	21	1.143154	-0.242487	1	3.0271432633197	2.4731219104427
42	21	1.212436	-0.242487	1	3.0271432633197	2.4731219104427
43	21	1.281718	-0.242487	1	3.0271432633197	2.4731219104427
44	21	1.351	-0.242487	1	3.0271432633197	2.4731219104427
45	21	1.420282	-0.242487	1	3.0271432633197	2.4731219104427
46	21	1.489564	-0.242487	1	3.0271432633197	2.4731219104427
47	21	1.558846	-0.242487	1	3.0271432633197	2.4731219104427
48	21	1.628128	-0.242487	1	3.0271432633197	2.4731219104427
49	21	1.69741	-0.242487	1	3.0271432633197	2.4731219104427
0	22	-1.69741	-0.173205	2	3.03129107109599	1.88079321943068
1	22	-1.628128	-0.173205	2	3.03129107109599	1.88079321943068
2	22	-1.558846	-0.173205	2	3.03129107109599	1.88079321943068
3	22	-1.489564	-0.173205	2	3.03129107109599	1.88079321943068
4	22	-1.420282	-0.173205	2	3.03129107109599	1.88079321943068
5	22	-1.351	-0.173205	2	3.03129107109599	1.88079321943068
6	22	-1.281718	-0.173205	2	3.03129107109599	1.88079321943068
7	22	-1.212436	-0.173205	2	3.03129107109599	1.88079321943068
8	22	-1.143154	-0.173205	2	3.03129107109599	1.88079321943068
9	22	-1.073872	-0.173205	2	3.03129107109599	1.88079321943068
10	22	-1.004589	-0.173205	2	3.03129107109599	1.88079321943068
11	22	-0.935307	-0.173205	2	3.03129107109599	1.88079321943068
12	22	-0.866025	-0.173205	2	3.03129107109599	1.88079321943068
13	22	-0.796743	-0.173205	2	3.03129107109599	1.88079321943068
14	22	-0.727461	-0.173205	2	3.03129107109599	1.88079321943068
15	22	-0.658179	-0.173205	2	3.03129107109599	1.88079321943068
16	22	-0.588897	-0.173205	3	3.04446792206953	3.25198464615796
17	22	-0.519615	-0.173205	3	3.04446792206953	3.25198464615796
18	22	-0.450333	-0.173205	3	3.04446792206953	3.25198464615796
19	22	-0.381051	-0.173205	3	3.04446792206953	3.25198464615796
20	22	-0.311769	-0.173205	3	3.04446792206953	3.25198464615796
21	22	-0.242487	-0.173205	3	3.04446792206953	3.25198464615796
22	22	-0.173205	-0.173205	3	3.04446792206953	3.25198464615796
23	22	-0.103923	-0.173205	3	3.04446792206953	3.25198464615796
24	22	-0.034641	-0.173205	3	3.04446792206953	3.25198464615796
25	22	0.034641	-0.173205	3	3.04446792206953	3.25198464615796
26	22	0.103923	-0.173205	3	3.04446792206953	3.25198464615796
27	22	0.173205	-0.173205	3	3.04446792206953	3.25198464615796
28	22	0.242487	-0.173205	3	3.04446792206953	3.25198464615796
29	22	0.311769	-0.173205	3	3.04446792206953	3.25198464615796
30	22	0.381051	-0.173205	3	3.04446792206953	3.25198464615796
31	22	0.450333	-0.173205	3	3.04446792206953	3.25198464615796
32	22	0.519615	-0.173205	3	3.04446792206953	3.25198464615796
33	22	0.588897	-0.173205	3	3.04446792206953	3.25198464615796
34	22	0.658179	-0.173205	3	3.04446792206953	3.25198464615796
35	22	0.727461	-0.173205	3	3.04446792206953	3.25198464615796
36	22	0.796743	-0.173205	3	3.04446792206953	3.25198464615796
37	22	0.866025	-0.173205	3	3.04446792206953	3.25198464615796
38	22	0.935307	-0.173205	3	3.04446792206953	3.25198464615796
39	22	1.004589	-0.173205	3	3.04446792206953	3.25198464615796
40	22	1.073872	-0.173205	1	3.0271432633197	2.4731219104427
41	22	1.143154	-0.173205	1	3.0271432633197	2.4731219104427
42	22	1.212436	-0.173205	1	3.0271432633197	2.4731219104427
43	22	1.281718	-0.173205	1	3.0271432633197	2.4731219104427
44	22	1.351	-0.173205	1	3.0271432633197	2.4731219104427
45	22	1.420282	-0.173205	1	3.0271432633197	2.4731219104427
46	22	1.489564	-0.173205	1	3.0271432633197	2.4731219104427
47	22	1.558846	-0.173205	1	3.0271432633197	2.4731219104427
48	22	1.628128	-0.173205	1	3.0271432633197	2.4731219104427
49	22	1.69741	-0.173205	1	3.0271432633197	2.4731219104427
0	23	-1.69741	-0.103923	2	3.03129107109599	1.88079321943068
1	23	-1.628128	-0.103923	2	3.03129107109599	1.88079321943068
2	23	-1.558846	-0.103923	2	3.03129107109599	1.88079321943068
3	23	-1.489564	-0.103923	2	3.03129107109599	1.88079321943068
4	23	-1.420282	-0.103923	2	3.03129107109599	1.88079321943068
5	23	-1.351	-0.103923	2	3.03129107109599	1.88079321943068
6	23	-1.281718	-0.103923	2	3.03129107109599	1.88079321943068
7	23	-1.212436	-0.103923	2	3.03129107109599	1.88079321943068
8	23	-1.143154	-0.103923	2	3.03129107109599	1.88079321943068
9	23	-1.073872	-0.103923	2	3.03129107109599	1.88079321943068
10	23	-1.004589	-0.103923	2	3.03129107109599	1.88079321943068
11	23	-0.935307	-0.103923	2	3.03129107109599	1.88079321943068
12	23	-0.866025	-0.103923	2	3.03129107109599	1.88079321943068
13	23	-0.796743	-0.103923	2	3.03129107109599	1.88079321943068
14	23	-0.727461	-0.103923	2	3.03129107109599	1.88079321943068
15	23	-0.658179	-0.103923	2	3.03129107109599	1.88079321943068
16	23	-0.588897	-0.103923	2	3.03129107109599	1.88079321943068
17	23	-0.519615	-0.103923	3	3.04446792206953	3.25198464615796
18	23	-0.450333	-0.103923	3	3.04446792206953	3.25198464615796
19	23	-0.381051	-0.103923	3	3.04446792206953	3.25198464615796
20	23	-0.311769	-0.103923	3	3.04446792206953	3.25198464615796
21	23	-0.242487	-0.103923	3	3.04446792206953	3.25198464615796
22	23	-0.173205	-0.103923	3	3.04446792206953	3.25198464615796
23	23	-0.103923	-0.103923	3	3.04446792206953	3.25198464615796
24	23	-0.034641	-0.103923	3	3.04446792206953	3.25198464615796
25	23	0.034641	-0.103923	3	3.04446792206953	3.25198464615796
26	23	0.103923	-0.103923	3	3.04446792206953	3.25198464615796
27	23	0.173205	-0.103923	3	3.04446792206953	3.25198464615796
28	23	0.242487	-0.103923	3	3.04446792206953	3.25198464615796
29	23	0.311769	-0.103923	3	3.04446792206953	3.25198464615796
30	23	0.381051	-0.103923	3	3.04446792206953	3.25198464615796
31	23	0.450333	-0.103923	3	3.04446792206953	3.25198464615796
32	23	0.519615	-0.103923	3	3.04446792206953	3.25198464615796
33	23	0.588897	-0.103923	3	3.04446792206953	3.25198464615796
34	23	0.658179	-0.103923	3	3.04446792206953	3.25198464615796
35	23	0.727461	-0.103923	3	3.04446792206953	3.25198464615796
36	23	0.796743	-0.103923	3	3.04446792206953	3.25198464615796
37	23	0.866025	-0.103923	3	3.04446792206953	3.25198464615796
38	23	0.935307	-0.103923	3	3.04446792206953	3.25198464615796
39	23	1.004589	-0.103923	3	3.04446792206953	3.25198464615796
40	23	1.073872	-0.103923	1	3.0271432633197	2.4731219104427
41	23	1.143154	-0.103923	1	3.0271432633197	2.4731219104427
42	23	1.212436	-0.103923	1	3.0271432633197	2.4731219104427
43	23	1.281718	-0.103923	1	3.0271432633197	2.4731219104427
44	23	1.351	-0.103923	1	3.0271432633197	2.4731219104427
45	23	1.420282	-0.103923	1	3.0271432633197	2.4731219104427
46	23	1.489564	-0.103923	1	3.0271432633197	2.4731219104427
47	23	1.558846	-0.103923	1	3.0271432633197	2.4731219104427
48	23	1.628128	-0.103923	1	3.0271432633197	2.4731219104427
49	23	1.69741	-0.103923	1	3.0271432633197	2.4731219104427
0	24	-1.69741	-0.034641	4	3.02765124071979	1.32145714812124
1	24	-1.628128	-0.034641	4	3.02765124071979	1.32145714812124
2	24	-1.558846	-0.034641	4	3.02765124071979	1.32145714812124
3	24	-1.489564	-0.034641	4	3.02765124071979	1.32145714812124
4	24	-1.420282	-0.034641	4	3.02765124071979	1.32145714812124
5	24	-1.351	-0.034641	4	3.02765124071979	1.32145714812124
6	24	-1.281718	-0.034641	4	3.02765124071979	1.32145714812124
7	24	-1.212436	-0.034641	4	3.02765124071979	1.32145714812124
8	24	-1.143154	-0.034641	4	3.02765124071979	1.32145714812124
9	24	-1.073872	-0.034641	4	3.02765124071979	1.32145714812124
10	24	-1.004589	-0.034641	4	3.02765124071979	1.32145714812124
11	24	-0.935307	-0.034641	4	3.02765124071979	1.32145714812124
12	24	-0.866025	-0.034641	2	3.03129107109599	1.88079321943068
13	24	-0.796743	-0.034641	2	3.03129107109599	1.88079321943068
14	24	-0.727461	-0.034641	2	3.03129107109599	1.88079321943068
15	24	-0.658179	-0.034641	2	3.03129107109599	1.88079321943068
16	24	-0.588897	-0.034641	2	3.03129107109599	1.88079321943068
17	24	-0.519615	-0.034641	3	3.04446792206953	3.25198464615796
18	24	-0.450333	-0.034641	3	3.04446792206953	3.25198464615796
19	24	-0.381051	-0.034641	3	3.04446792206953	3.25198464615796
20	24	-0.311769	-0.034641	3	3.04446792206953	3.25198464615796
21	24	-0.242487	-0.034641	3	3.04446792206953	3.25198464615796
22	24	-0.173205	-0.034641	3	3.04446792206953	3.25198464615796
23	24	-0.103923	-0.034641	3	3.04446792206953	3.25198464615796
24	24	-0.034641	-0.034641	3	3.04446792206953	3.25198464615796
25	24	0.034641	-0.034641	3	3.04446792206953	3.25198464615796
26	24	0.103923	-0.034641	3	3.04446792206953	3.25198464615796
27	24	0.173205	-0.034641	3	3.04446792206953	3.25198464615796
28	24	0.242487	-0.034641	3	3.04446792206953	3.25198464615796
29	24	0.311769	-0.034641	3	3.04446792206953	3.25198464615796
30	24	0.381051	-0.034641	3	3.04446792206953	3.25198464615796
31	24	0.450333	-0.034641	3	3.04446792206953	3.25198464615796
32	24	0.519615	-0.034641	3	3.04446792206953	3.25198464615796
33	24	0.588897	-0.034641	3	3.04446792206953	3.25198464615796
34	24	0.658179	-0.034641	3	3.04446792206953	3.25198464615796
35	24	0.727461	-0.034641	3	3.04446792206953	3.25198464615796
36	24	0.796743	-0.034641	3	3.04446792206953	3.25198464615796
37	24	0.866025	-0.034641	3	3.04446792206953	3.25198464615796
38	24	0.935307	-0.034641	3	3.04446792206953	3.25198464615796
39	24	1.004589	-0.034641	3	3.04446792206953	3.25198464615796
40	24	1.073872	-0.034641	3	3.04446792206953	3.25198464615796
41	24	1.143154	-0.034641	1	3.0271432633197	2.4731219104427
42	24	1.212436	-0.034641	1	3.0271432633197	2.4731219104427
43	24	1.281718	-0.034641	1	3.0271432633197	2.4731219104427
44	24	1.351	-0.034641	1	3.0271432633197	2.4731219104427
45	24	1.420282	-0.034641	1	3.0271432633197	2.4731219104427
46	24	1.489564	-0.034641	1	3.0271432633197	2.4731219104427
47	24	1.558846	-0.034641	1	3.0271432633197	2.4731219104427
48	24	1.628128	-0.034641	1	3.0271432633197	2.4731219104427
49	24	1.69741	-0.034641	1	3.0271432633197	2.4731219104427
0	25	-1.69741	0.034641	4	3.02765124071979	1.32145714812124
1	25	-1.628128	0.034641	4	3.02765124071979	1.32145714812124
