u	v	spatial_x	spatial_y	a1_list	a2_list	b_list	feat1	feat2	y	a1_result	a2_result	b_result
23	25	4.6938775510204085	5.1020408163265305	-0.7628545559626728	0.223198479203856	3	0.5085162168296198	1.906895563465011	3.448049827254189	-0.8960714654499754	0.9405635959272038	2.854194434691612
24	25	4.8979591836734695	5.1020408163265305	-0.584708822860673	0.1581582599454417	3	-2.231684336713278	1.7545506020110713	3.896421433532487	0.06309443521687681	0.7724406225114618	2.814776322471754
25	25	5.1020408163265305	5.1020408163265305	-0.4099685424875586	0.092149840390924	3	-1.0734862415288706	-0.0521788038006012	3.4609781691040347	0.06309443521687681	0.7724406225114618	2.814776322471754
26	25	5.306122448979592	5.1020408163265305	-0.2415858720844129	0.0254549677008433	3	-1.8407500653292168	1.2267497282005015	2.81620169049961	0.06309443521687681	0.7724406225114618	2.814776322471754
27	25	5.510204081632653	5.1020408163265305	-0.0822443511146565	-0.0416316962387123	3	-2.3802991253577024	-2.530445953898579	5.083190254374669	0.06309443521687681	0.7724406225114618	2.814776322471754
28	25	5.714285714285714	5.1020408163265305	0.0657182767756503	-0.1088025477017221	3	2.19686763798612	1.5481264989018415	3.376002213604832	0.06309443521687681	0.7724406225114618	2.814776322471754
29	25	5.918367346938775	5.1020408163265305	0.2003691967981747	-0.1757373757806269	3	0.5359869967648563	2.770998043154206	2.380595318724003	0.06309443521687681	0.7724406225114618	2.814776322471754
30	25	6.122448979591837	5.1020408163265305	0.3202206320432381	-0.2421041079503267	3	-0.8479632508325325	-2.4901514812455696	4.644321003939126	0.06309443521687681	0.7724406225114618	2.814776322471754
31	25	6.326530612244898	5.1020408163265305	0.4242510931360555	-0.3075600045455494	3	-0.5479837357997228	2.0166947075511272	-0.2404142831301747	0.06309443521687681	0.7724406225114618	2.814776322471754
32	25	6.530612244897959	5.1020408163265305	0.5119089622691991	-0.3717533274808148	3	-0.4108859778758722	2.597880159895628	-0.3916196627348127	0.8071659568090402	-0.7236831018182559	3.099511078440344
33	25	6.73469387755102	5.1020408163265305	0.5831004537737808	-0.4343254946552242	3	0.7988950928682561	-1.6428666611876277	5.054797487183771	0.8071659568090402	-0.7236831018182559	3.099511078440344
34	25	6.938775510204081	5.1020408163265305	0.63816461140415	-0.494913716772659	3	2.5606163489339595	0.1488671256552223	4.62693364773837	0.8071659568090402	-0.7236831018182559	3.099511078440344
35	25	7.142857142857143	5.1020408163265305	0.6778383600088246	-0.5531540981829127	3	2.596677717941895	2.567149352777931	3.615589510951304	0.8071659568090402	-0.7236831018182559	3.099511078440344
36	25	7.346938775510204	5.1020408163265305	0.7032147175623642	-0.6086851682391058	3	-0.6510481228160199	2.761356027137808	-0.5976587934024238	0.8071659568090402	-0.7236831018182559	3.099511078440344
37	25	7.551020408163265	5.1020408163265305	0.7156971055209613	-0.6611517950038385	3	-1.0244252424133826	-2.2327056938861016	3.7174221144748167	0.8071659568090402	-0.7236831018182559	3.099511078440344
38	25	7.755102040816327	5.1020408163265305	0.7169523040808093	-0.7102094193464724	3	-0.2937209988884697	-0.9059746466672962	5.636708132283678	0.8071659568090402	-0.7236831018182559	3.099511078440344
39	25	7.959183673469388	5.1020408163265305	0.7088640341436784	-0.7555285349622701	3	0.4076053825709556	1.18886784690514	3.297332794967385	0.8071659568090402	-0.7236831018182559	3.099511078440344
40	25	8.16326530612245	5.1020408163265305	0.6934884723408287	-0.7967993289861688	3	-0.2290925313015104	-1.6706490036844182	4.358976175207271	0.8071659568090402	-0.7236831018182559	3.099511078440344
41	25	8.36734693877551	5.1020408163265305	0.6730122895221972	-0.8337363890031948	3	0.9525204589002056	-1.0513762281931152	4.034669293723256	0.8071659568090402	-0.7236831018182559	3.099511078440344
42	25	8.571428571428571	5.1020408163265305	0.6497131185362289	-0.8660833756565238	3	0.3263941402785821	-2.86025363997184	5.255250545436687	0.8071659568090402	-0.7236831018182559	3.099511078440344
43	25	8.775510204081632	5.1020408163265305	0.6259217715125761	-0.8936175559465084	3	-1.0757067198355434	-2.078869914412807	1.8422887182208336	0.8071659568090402	-0.7236831018182559	3.099511078440344
44	25	8.979591836734695	5.1020408163265305	0.6039850980052901	-0.9161540908570026	3	-0.9256151654242046	0.3739769665064631	2.381726168858167	0.8071659568090402	-0.7236831018182559	3.099511078440344
45	25	9.183673469387756	5.1020408163265305	0.58622814643695	-0.9335499722263984	3	-0.7284432746416147	0.9185403978250966	2.64549410577398	0.8071659568090402	-0.7236831018182559	3.099511078440344
46	25	9.387755102040815	5.1020408163265305	0.5749142872243972	-0.9457075078132104	3	-2.432161390503668	0.8934709865750214	-0.9764278121410656	0.8071659568090402	-0.7236831018182559	3.099511078440344
47	25	9.591836734693878	5.1020408163265305	0.5722021812072154	-0.9525772602294812	3	-2.0036242055161613	1.6701628246693003	-0.4649958499140327	-0.2876455409792533	-1.0999011175775402	3.104117544455397
48	25	9.79591836734694	5.1020408163265305	0.5800989149056544	-0.954160354695545	3	1.3386828128723165	-0.5083115175672512	2.9883680495911147	-0.2876455409792533	-1.0999011175775402	3.104117544455397
49	25	10.0	5.1020408163265305	0.6004092380630696	-0.950510082203426	3	-0.6654197308675198	-1.359055702553067	2.83038567966081	-0.2876455409792533	-1.0999011175775402	3.104117544455397
0	26	0.0	5.306122448979592	-1.963078361043613	0.9954210332588498	3	-1.712766164639138	-2.90651579974485	3.5279170242696543	-1.861475927741032	1.1112196394199398	3.0701214761187385
1	26	0.2040816326530612	5.306122448979592	-1.9662759157028715	1.0084764764192171	3	0.3760344634491437	-1.7602210436856789	-1.8073713952967152	-2.2696276554855617	0.40409816473337107	2.9993644463928595
2	26	0.4081632653061224	5.306122448979592	-1.977135796289997	1.0170172508234678	3	1.5332372548405635	-1.1256731267877764	-0.500549767289477	-1.861475927741032	1.1112196394199398	3.0701214761187385
3	26	0.6122448979591837	5.306122448979592	-1.9946024339929072	1.021020027995562	3	-1.4554658259277715	-1.9307588611172068	4.760972789485511	-1.861475927741032	1.1112196394199398	3.0701214761187385
4	26	0.8163265306122449	5.306122448979592	-2.017106912101621	1.0204889387201974	3	1.9607392915424668	-2.8791331710203867	-4.169357178768861	-1.861475927741032	1.1112196394199398	3.0701214761187385
5	26	1.020408163265306	5.306122448979592	-2.042626018316676	1.0154536907836769	3	2.5650291577502973	-2.0553143480088503	-7.055251196750895	-1.861475927741032	1.1112196394199398	3.0701214761187385
6	26	1.2244897959183674	5.306122448979592	-2.0687653710606257	1.005967486361621	3	0.5843671744430443	0.9965973214054342	1.697565439254007	-1.861475927741032	1.1112196394199398	3.0701214761187385
7	26	1.4285714285714286	5.306122448979592	-2.092862846619437	0.9921048167683096	3	1.0136859539494774	0.7775124988355748	3.0060603515444626	-1.861475927741032	1.1112196394199398	3.0701214761187385
8	26	1.6326530612244898	5.306122448979592	-2.112107325006658	0.9739592125533704	3	-2.684544058061668	2.6141018363882544	8.160280026636743	-1.861475927741032	1.1112196394199398	3.0701214761187385
9	26	1.836734693877551	5.306122448979592	-2.123666848264401	0.9516410247938611	3	2.673119346131439	1.7890097483838554	-1.3565956199282017	-1.861475927741032	1.1112196394199398	3.0701214761187385
10	26	2.0408163265306123	5.306122448979592	-2.1248197057493847	0.9252753089649928	3	-0.6450915944103373	0.4065367010471474	3.4488608471693976	-1.861475927741032	1.1112196394199398	3.0701214761187385
11	26	2.2448979591836737	5.306122448979592	-2.113081764382457	0.8949998761288229	3	2.5434024032725797	-2.174661915040732	-3.435712050682008	-2.2696276554855617	0.40409816473337107	2.9993644463928595
12	26	2.4489795918367347	5.306122448979592	-2.086323560253487	0.8609635675689836	3	0.4738651485014555	0.3844309135509416	1.5997196397552105	-2.2696276554855617	0.40409816473337107	2.9993644463928595
13	26	2.653061224489796	5.306122448979592	-2.0428712477961666	0.8233247986895007	3	-2.9722872069400346	-2.630429634514916	7.350651548755454	-2.2696276554855617	0.40409816473337107	2.9993644463928595
14	26	2.857142857142857	5.306122448979592	-1.981586425476917	0.7822504063047706	3	-2.7687480040593857	-0.4146906155348833	8.78412801900345	-2.2696276554855617	0.40409816473337107	2.9993644463928595
15	26	3.0612244897959187	5.306122448979592	-1.9019210619026412	0.7379148207348409	3	1.082512834019532	-0.6584482263168274	2.4751157600156004	-1.501348217753123	-0.31716932832627864	2.8812163284003964
16	26	3.26530612244898	5.306122448979592	-1.803945154861832	0.6904995707734752	3	0.3760080829915986	-0.4331171438223498	1.799398700551547	-1.501348217753123	-0.31716932832627864	2.8812163284003964
17	26	3.4693877551020407	5.306122448979592	-1.6883462770711024	0.6401931160244909	3	-2.840805376763554	-1.3210444896312767	7.364188400103159	-0.8960714654499754	0.9405635959272038	2.854194434691612
18	26	3.673469387755102	5.306122448979592	-1.556401699177594	0.5871909877195042	3	1.460759767334312	1.1149826857429428	-0.2523822264780258	-1.501348217753123	-0.31716932832627864	2.8812163284003964
19	26	3.877551020408164	5.306122448979592	-1.4099252362886894	0.5316962063489764	3	2.1128720224150905	2.0456668037926766	2.418136613202363	-0.8960714654499754	0.9405635959272038	2.854194434691612
20	26	4.081632653061225	5.306122448979592	-1.2511922494987036	0.4739199326530227	3	-0.0214951053641501	1.611101955593865	2.9538681066474792	-0.8960714654499754	0.9405635959272038	2.854194434691612
21	26	4.285714285714286	5.306122448979592	-1.0828472722114502	0.4140822980963469	3	-0.2054553578564704	0.7665125747452821	2.9230464817898603	-0.8960714654499754	0.9405635959272038	2.854194434691612
22	26	4.489795918367348	5.306122448979592	-0.9077994643096798	0.3524133522223628	3	-2.967161346992235	0.2300687959980796	5.750194222625254	-0.8960714654499754	0.9405635959272038	2.854194434691612
23	26	4.6938775510204085	5.306122448979592	-0.7291114890174153	0.2891540575264979	3	1.7198982749615954	-2.8134949199518178	-0.786703844023825	-0.8960714654499754	0.9405635959272038	2.854194434691612
24	26	4.8979591836734695	5.306122448979592	-0.5498874451973518	0.224557257933861	3	-1.0157035995233674	1.3376039921515268	4.110538373920423	0.06309443521687681	0.7724406225114618	2.814776322471754
25	26	5.1020408163265305	5.306122448979592	-0.373165183708657	0.1588885447747185	3	2.2725817186952373	0.2698976374709847	3.2590481685235675	0.06309443521687681	0.7724406225114618	2.814776322471754
26	26	5.306122448979592	5.306122448979592	-0.2018177252006432	0.0924269444182473	3	-0.7616364746516817	-1.3755536960166788	3.348800721585012	0.06309443521687681	0.7724406225114618	2.814776322471754
27	26	5.510204081632653	5.306122448979592	-0.0384676332504122	0.0254653544754636	3	0.3904674637842333	-1.03294776687935	1.2108879391721106	0.06309443521687681	0.7724406225114618	2.814776322471754
28	26	5.714285714285714	5.306122448979592	0.1145828483228446	-0.0416893393309961	3	-1.3779492708040348	2.6136407188184485	2.5969594691281306	0.06309443521687681	0.7724406225114618	2.814776322471754
29	26	5.918367346938775	5.306122448979592	0.2554042309266686	-0.1087165260272086	3	-2.036470124490488	0.7461734707033623	3.2149873197782752	0.06309443521687681	0.7724406225114618	2.814776322471754
30	26	6.122448979591837	5.306122448979592	0.382474287813733	-0.175282562737734	3	1.6494474202879683	-0.1445253920548301	1.5904163658983874	0.06309443521687681	0.7724406225114618	2.814776322471754
31	26	6.326530612244898	5.306122448979592	0.4946952242147905	-0.2410419377628778	3	-0.0204571269223103	0.7255304382504462	1.6327540790690545	0.06309443521687681	0.7724406225114618	2.814776322471754
32	26	6.530612244897959	5.306122448979592	0.5913950550423835	-0.3056389295228753	3	0.2189275425135042	-0.5175460500860583	4.251852851271835	0.8071659568090402	-0.7236831018182559	3.099511078440344
33	26	6.73469387755102	5.306122448979592	0.6723154821928323	-0.3687097731859494	3	2.792495720890413	-0.1789063607819025	5.240507608434293	0.8071659568090402	-0.7236831018182559	3.099511078440344
34	26	6.938775510204081	5.306122448979592	0.7375890640876164	-0.4298853316440831	3	2.7814794733329222	-1.2581444597539777	6.04561543019148	0.8071659568090402	-0.7236831018182559	3.099511078440344
35	26	7.142857142857143	5.306122448979592	0.7877087003957212	-0.4887942519370738	3	2.133852730214421	-0.3608801964501329	6.902694815001453	0.8071659568090402	-0.7236831018182559	3.099511078440344
36	26	7.346938775510204	5.306122448979592	0.8234924139140639	-0.5450665726893316	3	-1.8743442434097983	1.1135533946274627	1.364939058529196	0.8071659568090402	-0.7236831018182559	3.099511078440344
37	26	7.551020408163265	5.306122448979592	0.8460461200486198	-0.5983377330563969	3	0.5656361658094795	-2.7603484494811847	5.853851728627097	0.8071659568090402	-0.7236831018182559	3.099511078440344
38	26	7.755102040816327	5.306122448979592	0.856726572579402	-0.6482529195127755	3	2.268884547933224	1.7701644437769293	6.778119493573254	0.8071659568090402	-0.7236831018182559	3.099511078440344
39	26	7.959183673469388	5.306122448979592	0.8571060189175979	-0.6944716739630317	3	-0.7532163813063737	-1.302122754832123	3.0235160613890537	0.8071659568090402	-0.7236831018182559	3.099511078440344
40	26	8.16326530612245	5.306122448979592	0.8489393568455151	-0.7366726755058634	3	-2.39336300438649	1.0953587605949986	-0.7164119584283655	0.8071659568090402	-0.7236831018182559	3.099511078440344
41	26	8.36734693877551	5.306122448979592	0.8341338316344805	-0.7745585990655707	3	1.865777413439531	0.85635188808036	4.363589382182552	0.8071659568090402	-0.7236831018182559	3.099511078440344
42	26	8.571428571428571	5.306122448979592	0.8147206212114844	-0.8078609473141414	3	-0.1094186918269701	0.9157682948478324	2.653931025554342	0.8071659568090402	-0.7236831018182559	3.099511078440344
43	26	8.775510204081632	5.306122448979592	0.792827095324985	-0.8363447480670834	3	0.3863560821550713	0.6487734975348172	2.1843283318869604	0.8071659568090402	-0.7236831018182559	3.099511078440344
44	26	8.979591836734695	5.306122448979592	0.7706481584307942	-0.8598130078067778	3	2.8928657779070663	2.7546110284172087	1.7252945691400934	0.8071659568090402	-0.7236831018182559	3.099511078440344
45	26	9.183673469387756	5.306122448979592	0.7504149349808129	-0.8781108132568465	3	0.6432685829644327	0.050064976172345	5.979584619217158	0.8071659568090402	-0.7236831018182559	3.099511078440344
46	26	9.387755102040815	5.306122448979592	0.7343591499739875	-0.8911289770125937	3	-0.4501236860033915	1.3939146930921087	1.7868175954922223	0.8071659568090402	-0.7236831018182559	3.099511078440344
47	26	9.591836734693878	5.306122448979592	0.7246718954931524	-0.8988071300640599	3	-0.780093792916813	1.2326959874074657	0.5212180901990605	0.8071659568090402	-0.7236831018182559	3.099511078440344
48	26	9.79591836734694	5.306122448979592	0.7234560322253426	-0.9011361734925796	3	-0.4942842440757262	-1.5823945363300178	5.075883371921028	0.8071659568090402	-0.7236831018182559	3.099511078440344
49	26	10.0	5.306122448979592	0.7326722101249539	-0.898160013471269	3	-2.2896055009279874	-1.3001649648790463	2.370166192974008	0.8071659568090402	-0.7236831018182559	3.099511078440344
0	27	0.0	5.510204081632653	-1.8445897548018344	1.0282819535460532	3	1.7685033505054308	-0.455897411058193	-1.0091238330841568	-1.861475927741032	1.1112196394199398	3.0701214761187385
1	27	0.2040816326530612	5.510204081632653	-1.850260337868676	1.0430609290116457	3	2.026301149122247	-1.3338124172207446	-1.5219321087262117	-1.861475927741032	1.1112196394199398	3.0701214761187385
2	27	0.4081632653061224	5.510204081632653	-1.8641302681234828	1.0532942885768852	3	-1.2936171925595468	-0.799541406420242	3.1482480720971444	-1.861475927741032	1.1112196394199398	3.0701214761187385
3	27	0.6122448979591837	5.510204081632653	-1.8850374330493087	1.0589610603085164	3	-1.1772202895403354	-0.6542363164301643	4.914183453698342	-1.861475927741032	1.1112196394199398	3.0701214761187385
4	27	0.8163265306122449	5.510204081632653	-1.911306380647926	1.0600672852171908	3	2.2460055380088795	0.6231873656300637	1.4720661116030929	-1.861475927741032	1.1112196394199398	3.0701214761187385
5	27	1.020408163265306	5.510204081632653	-1.940813015660938	1.056644036577666	3	-2.856177866832267	-1.6806597435896302	7.280243511827667	-1.861475927741032	1.1112196394199398	3.0701214761187385
6	27	1.2244897959183674	5.510204081632653	-1.97107254748	1.0487452535435493	3	0.1227446626033659	1.825751195260124	4.258975951211517	-1.861475927741032	1.1112196394199398	3.0701214761187385
7	27	1.4285714285714286	5.510204081632653	-1.9993465876985608	1.0364454687007725	3	-0.2179457119109935	-0.3747818593709722	2.489492247045418	-1.861475927741032	1.1112196394199398	3.0701214761187385
8	27	1.6326530612244898	5.510204081632653	-2.0227641709275423	1.0198375091274012	3	1.1407606174707583	1.237464670099481	1.5031492114827658	-1.861475927741032	1.1112196394199398	3.0701214761187385
9	27	1.836734693877551	5.510204081632653	-2.0384506501898456	0.99903024800789	3	-2.019649799103273	-2.5113451125550927	4.328687769655982	-1.861475927741032	1.1112196394199398	3.0701214761187385
10	27	2.0408163265306123	5.510204081632653	-2.0436579512828543	0.9741464789760422	3	1.0099844447709223	-0.1802076352537986	0.3448014393707192	-2.2696276554855617	0.40409816473337107	2.9993644463928595
11	27	2.2448979591836737	5.510204081632653	-2.0358895889066626	0.9453209782900868	3	-0.7395959527507414	-2.8306828069360304	2.837774445103065	-2.2696276554855617	0.40409816473337107	2.9993644463928595
12	27	2.4489795918367347	5.510204081632653	-2.0130141556335333	0.9126988108956934	3	0.7122886690178523	1.0554599508933888	0.6229398549682361	-2.2696276554855617	0.40409816473337107	2.9993644463928595
13	27	2.653061224489796	5.510204081632653	-1.9733616718182432	0.8764339256861626	3	-2.7594299407633445	-0.9377395380175826	8.571686592047538	-2.2696276554855617	0.40409816473337107	2.9993644463928595
14	27	2.857142857142857	5.510204081632653	-1.9157981850794088	0.8366880731510585	3	-0.2296368168929436	2.695516884634972	5.277589447725475	-2.2696276554855617	0.40409816473337107	2.9993644463928595
15	27	3.0612244897959187	5.510204081632653	-1.8397752658660915	0.7936300654825278	3	0.1335053638942325	-1.0552547123914835	2.331540831415849	-2.2696276554855617	0.40409816473337107	2.9993644463928595
16	27	3.26530612244898	5.510204081632653	-1.7453524784396286	0.7474353854798406	3	-1.7140415828700803	0.3828353881063613	5.038064739474531	-1.501348217753123	-0.31716932832627864	2.8812163284003964
17	27	3.4693877551020407	5.510204081632653	-1.6331924213976865	0.6982861366737516	3	-2.162258074925276	-1.455674545832312	6.976400319744728	-0.8960714654499754	0.9405635959272038	2.854194434691612
18	27	3.673469387755102	5.510204081632653	-1.5045294316039377	0.6463713134054415	3	-1.869154181926192	0.7206757736840421	7.648220081478232	-0.8960714654499754	0.9405635959272038	2.854194434691612
19	27	3.877551020408164	5.510204081632653	-1.3611144355999418	0.5918873565579161	3	-0.9351535316199118	-0.1977458992005925	5.211357252167203	-0.8960714654499754	0.9405635959272038	2.854194434691612
20	27	4.081632653061225	5.510204081632653	-1.205139627817602	0.5350389486512712	3	-2.4191391041701715	-0.7762304309662027	3.8338566325704737	-0.8960714654499754	0.9405635959272038	2.854194434691612
21	27	4.285714285714286	5.510204081632653	-1.039147584491646	0.4760399914487264	3	2.683918774377627	-1.7778639055189207	0.2767111484261414	-0.8960714654499754	0.9405635959272038	2.854194434691612
22	27	4.489795918367348	5.510204081632653	-0.8659300348164848	0.4151147004103298	3	-0.570035631025096	-2.330871936171268	2.9713723647408967	0.06309443521687681	0.7724406225114618	2.814776322471754
23	27	4.6938775510204085	5.510204081632653	-0.6884217779769317	0.3524987435592067	3	1.8538176150404944	-2.2807251962599606	-0.845959556522418	-0.8960714654499754	0.9405635959272038	2.854194434691612
24	27	4.8979591836734695	5.510204081632653	-0.5095951518401928	0.2884403478170375	3	2.84650273865308	2.9942401050333185	2.3863685398781955	-0.8960714654499754	0.9405635959272038	2.854194434691612
25	27	5.1020408163265305	5.510204081632653	-0.3323600460846223	0.2232012937835416	3	-2.515588319983565	-0.5261356388565916	4.119634832597843	0.06309443521687681	0.7724406225114618	2.814776322471754
26	27	5.306122448979592	5.510204081632653	-0.1594737513913788	0.1570577203719459	3	0.9100168076099644	-2.9884217527599635	2.9972042990682835	0.06309443521687681	0.7724406225114618	2.814776322471754
27	27	5.510204081632653	5.510204081632653	0.0065359920706243	0.0903006636901285	3	2.228454520447284	2.7175727437560857	3.4549512871065096	0.06309443521687681	0.7724406225114618	2.814776322471754
28	27	5.714285714285714	5.510204081632653	0.1634324642584763	0.02323626002332	3	0.8054066038003698	-2.880120454621124	3.385060916739203	0.06309443521687681	0.7724406225114618	2.814776322471754
29	27	5.918367346938775	5.510204081632653	0.309314819752257	-0.0438144493948503	3	-0.4258432718555238	-0.4884832466727982	4.51065552109328	0.06309443521687681	0.7724406225114618	2.814776322471754
30	27	6.122448979591837	5.510204081632653	0.4426463264225506	-0.1105161641334113	3	-0.4135418541723705	1.304865515823936	4.021375786811551	0.8071659568090402	-0.7236831018182559	3.099511078440344
31	27	6.326530612244898	5.510204081632653	0.5622670216254416	-0.1765204612299666	3	-2.7846066839558468	2.487595466230569	-2.1585644547997638	0.8071659568090402	-0.7236831018182559	3.099511078440344
32	27	6.530612244897959	5.510204081632653	0.6673926834370534	-0.2414674496455277	3	0.2076045077356516	1.2773177485926066	2.4809406600502504	0.8071659568090402	-0.7236831018182559	3.099511078440344
33	27	6.73469387755102	5.510204081632653	0.7576026523959588	-0.3049879546256097	3	2.9612579807210846	-0.2182454705999292	5.128903010009224	0.8071659568090402	-0.7236831018182559	3.099511078440344
34	27	6.938775510204081	5.510204081632653	0.8328194138498772	-0.3667062284920522	3	2.752245155831605	2.8466522339046207	2.320929662927534	0.8071659568090402	-0.7236831018182559	3.099511078440344
35	27	7.142857142857143	5.510204081632653	0.8932829468164741	-0.4262431683908522	3	-2.757604626947021	-2.764083701800377	1.818451971494473	0.8071659568090402	-0.7236831018182559	3.099511078440344
36	27	7.346938775510204	5.510204081632653	0.9395226692697244	-0.4832200055621974	3	1.2347820217769288	2.9213532152280486	4.122082933806043	0.8071659568090402	-0.7236831018182559	3.099511078440344
37	27	7.551020408163265	5.510204081632653	0.9723293905874896	-0.5372624152299013	3	-1.1894107998184151	2.096349310250634	-0.478013417286061	0.8071659568090402	-0.7236831018182559	3.099511078440344
38	27	7.755102040816327	5.510204081632653	0.9927290673178228	-0.588004981670506	3	2.417934920436821	2.573580102758154	4.257117389809411	0.8071659568090402	-0.7236831018182559	3.099511078440344
39	27	7.959183673469388	5.510204081632653	1.0019594114191843	-0.6350959398384489	3	-2.729311525744329	-1.47136545541478	0.1923930318120119	0.8071659568090402	-0.7236831018182559	3.099511078440344
40	27	8.16326530612245	5.510204081632653	1.0014495937941112	-0.6782021034813538	3	2.6152446120664834	-2.145251566294381	6.334846553136091	0.8071659568090402	-0.7236831018182559	3.099511078440344
41	27	8.36734693877551	5.510204081632653	0.992802497610283	-0.7170138803239249	3	2.024854462726662	0.9798916762362008	5.932817632404163	0.8071659568090402	-0.7236831018182559	3.099511078440344
42	27	8.571428571428571	5.510204081632653	0.9777782809880649	-0.7512502679219828	3	-2.2949737064843907	0.0951566279167197	0.0877245100208892	0.8071659568090402	-0.7236831018182559	3.099511078440344
43	27	8.775510204081632	5.510204081632653	0.9582774745259656	-0.780663719420236	3	-2.641053976096205	0.1390077644662763	0.8690528851749206	0.8071659568090402	-0.7236831018182559	3.099511078440344
44	27	8.979591836734695	5.510204081632653	0.9363215197530332	-0.8050447668503405	3	2.008245985961615	2.547715070899306	0.7709993206931918	0.8071659568090402	-0.7236831018182559	3.099511078440344
45	27	9.183673469387756	5.510204081632653	0.9140285859130352	-0.82422629086886	3	-2.065453974152524	0.7204854399195733	2.5668223005013497	0.8071659568090402	-0.7236831018182559	3.099511078440344
46	27	9.387755102040815	5.510204081632653	0.8935826994088155	-0.8380873299703402	3	0.209388917855223	-1.1336169893724606	4.800094041212691	0.8071659568090402	-0.7236831018182559	3.099511078440344
47	27	9.591836734693878	5.510204081632653	0.8771946750932245	-0.8465563291551033	3	2.494469147272257	-0.5996006614927438	5.494980961208542	0.8071659568090402	-0.7236831018182559	3.099511078440344
48	27	9.79591836734694	5.510204081632653	0.867054021338096	-0.8496137376448115	3	0.4046886812959398	-2.199024989448892	5.852309949967556	0.8071659568090402	-0.7236831018182559	3.099511078440344
49	27	10.0	5.510204081632653	0.8652718509653721	-0.8472938773093305	3	-0.6166001911630552	-1.846115758345864	2.479874418294872	1.7119358592817049	-0.22973149425795183	2.8229619788872604
0	28	0.0	5.714285714285714	-1.7200710380224766	1.0563315126845236	3	-0.329903670876047	-2.139899578742769	2.6077982065327863	-1.861475927741032	1.1112196394199398	3.0701214761187385
1	28	0.2040816326530612	5.714285714285714	-1.728125355316995	1.0728485293394374	3	-2.621296975776774	1.8617480472681267	9.170920169121707	-1.861475927741032	1.1112196394199398	3.0701214761187385
2	28	0.4081632653061224	5.714285714285714	-1.7446553320565756	1.0848026737433516	3	2.812513928169593	1.2292408078327126	-0.7978601728063792	-1.861475927741032	1.1112196394199398	3.0701214761187385
3	28	0.6122448979591837	5.714285714285714	-1.7684194157429929	1.092174388194126	3	-1.136074889513503	0.1820701056651108	4.667088022154954	-1.861475927741032	1.1112196394199398	3.0701214761187385
4	28	0.8163265306122449	5.714285714285714	-1.7976708271865256	1.0949706216957815	3	-1.863819049962877	-0.7537929982345757	4.886435402345786	-1.861475927741032	1.1112196394199398	3.0701214761187385
5	28	1.020408163265306	5.714285714285714	-1.830226516041143	1.0932227638495298	3	-1.2837161889576283	1.0109657419461031	7.218839843460293	-1.861475927741032	1.1112196394199398	3.0701214761187385
6	28	1.2244897959183674	5.714285714285714	-1.863558312434673	1.0869844076601944	3	2.786239169348873	1.877432086174566	0.1299177747561784	-1.861475927741032	1.1112196394199398	3.0701214761187385
7	28	1.4285714285714286	5.714285714285714	-1.894901908842008	1.0763290226655515	3	-2.434283679071958	2.287399294030254	10.7916459922692	-1.861475927741032	1.1112196394199398	3.0701214761187385
8	28	1.6326530612244898	5.714285714285714	-1.9213782729481457	1.0613476193824651	3	2.2038182430070883	0.2820973692380013	-0.9446392767998956	-1.861475927741032	1.1112196394199398	3.0701214761187385
9	28	1.836734693877551	5.714285714285714	-1.940121375015996	1.0421464831741418	3	1.2470633664086872	1.9193107309182051	3.1452684273608003	-1.861475927741032	1.1112196394199398	3.0701214761187385
10	28	2.0408163265306123	5.714285714285714	-1.9484057585391337	1.018845050373797	3	1.9801150749541687	0.0678357204761699	-1.249687144882707	-2.2696276554855617	0.40409816473337107	2.9993644463928595
11	28	2.2448979591836737	5.714285714285714	-1.9437675130697984	0.991573992017273	3	2.8553852422073778	-0.152819464872655	-0.2490318523928567	-1.861475927741032	1.1112196394199398	3.0701214761187385
12	28	2.4489795918367347	5.714285714285714	-1.924112619933785	0.9604735610689455	3	2.052927933101232	2.192591133732601	-0.5688621877838604	-1.861475927741032	1.1112196394199398	3.0701214761187385
13	28	2.653061224489796	5.714285714285714	-1.887807406734136	0.9256922478592472	3	2.6602941076671174	-0.6817563824120159	-1.2661884627532487	-2.2696276554855617	0.40409816473337107	2.9993644463928595
14	28	2.857142857142857	5.714285714285714	-1.833746913585838	0.8873857759238891	3	-2.238388459254481	-0.6245239257557866	8.0551424759173	-2.2696276554855617	0.40409816473337107	2.9993644463928595
15	28	3.0612244897959187	5.714285714285714	-1.7613982718487875	0.8457164569208515	3	1.7747313910018203	-1.1705319282905031	-2.053321606775131	-2.2696276554855617	0.40409816473337107	2.9993644463928595
16	28	3.26530612244898	5.714285714285714	-1.670817639107986	0.8008529092076612	3	0.2740541644862864	0.1122103697677001	5.084170440588613	-1.501348217753123	-0.31716932832627864	2.8812163284003964
17	28	3.4693877551020407	5.714285714285714	-1.562640728065899	0.7529701304116023	3	0.2609735704791642	0.2691002021367641	3.88985579535704	-0.8960714654499754	0.9405635959272038	2.854194434691612
18	28	3.673469387755102	5.714285714285714	-1.438048415582357	0.7022499003500333	3	2.3935294579230817	0.9627668718627418	1.3023446027151415	-0.8960714654499754	0.9405635959272038	2.854194434691612
